,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,LABOR_INC_PROP_PRE_ADJ,QUAL_DIVS_ALL_PROP_PRE_ADJ,BUS_INC_ALL_PROP_PRE_ADJ,CAP_GAIN_ALL_PROP_PRE_ADJ,S_CORP_INC_ALL_PROP_PRE_ADJ,TOTAL_CAPITAL_INCOME,WAGE_INCOME_RATIO,CAPITAL_INCOME_RATIO,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,Rw,Rc,CORP_REV_WEIGHT,CORP_REV_PROPORTION,CORP_RATE_TOTAL,CORP_RATE_PER_FILER,GILTI_CHANGES_TOTAL,GILTI_CHANGES_PER_FILER,REPEAL_FIDII_TOTAL,REPEAL_FIDII_PER_FILER,BOOK_TAX_TOTAL,BOOK_TAX_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
1010,FL,6,9,2240,818235,3002022,208203,984794,165737,141005,64330,939262,36,372380,0.0013598581792645464,984794,0.0015785577488182869,1192997,0.0016140802399242009,7762,83261,0.0020730741269558927,0.0023812740641356404,1003592,0.001837169023861243,168854,0.002674057373950677,204403,0.004849947576727465,0.001662515610047919,0.0024199125750667167,0.001600088453091202,0.0019039716935701702,0.0022336756976570568,4295698,0.001662515610047919,0.0020132997687605306,0.0,0.0,64240393.548983194,172.51300700623878,41887453.74403634,112.48577728136941,45010641.084600456,120.87287471024345,1420701.9739364581,3.8151940865150067,1262846.1990546295,3.391283632457784,-5476930.347511973,-14.707906835791324,-41180483.558840424,-110.58725914077132,-23840352.459992766,-64.02157059990539,-200787829.67651704,-539.2014331503224,0.5,0.5,0.0018379076894042248,0.001837907689404225,208234941.2094987,559.2001214068927,97041526.00054309,260.5981148303966,11762609.21218704,31.587650282472314,21687310.734969854,58.23973020830832,594.1855837181039,7085.426177560556,0.0838602462050739
1020,FL,7,9,4540,2308700,5655542,268550,1414720,306201,240382,121015,1734861,156,372970,0.0025618516609385847,1414720,0.0022676998625176504,1683270,0.0022774012386093255,10654,75171,0.0028454691765766663,0.00214989914455916,1855876,0.003397354601598566,155372,0.002460549600870957,207561,0.004924878641571451,0.0024748648643329206,0.002309474273718182,0.0020519724500904215,0.0023297140913623817,0.0036253375586307534,5740877,0.0024748648643329206,0.002690623581216056,0.0,0.0,90640569.29665115,243.02375337601188,77459684.91644731,207.68341935396228,83235187.73916487,223.16858658649454,2040929.8762658853,5.4721019821054915,1814159.8900141204,4.864090650760438,-4944768.032486068,-13.257817069700158,-37892463.85341274,-101.59654624611294,-32722895.53063166,-87.73599895603309,-203889975.76105806,-546.6658866961366,0.5,0.5,0.002582744222774488,0.0025827442227744886,292624920.4403496,784.5803159512818,136368894.962493,365.6296618025391,16529563.025756728,44.31874688515625,30476381.828738965,81.71268956950684,1211.197117189836,10651.6797597662,0.11370949413676526
1030,FL,8,9,3830,1794690,5674157,542717,1992811,440428,172830,162457,995670,57,374440,0.0025702838976134025,1992811,0.0031943403858881343,2535528,0.0034304743788748245,7349,74002,0.0019627701312804505,0.002116465611680927,1158127,0.002120059795312587,148630,0.0023537798778251575,183803,0.004361163556529201,0.0020200554055733997,0.004391300175797216,0.002070116193338274,0.003269420679719559,0.00220154716213157,6091512,0.0020200554055733997,0.0028549585424771473,0.0,0.0,136532880.27921802,364.63219816050105,48337363.333126985,129.09241355925377,51941464.985158384,138.71772509656657,2874906.347299321,7.6778825640939035,2555472.3087105076,6.8247845014168025,-4867870.906866132,-13.000403020153115,-36248210.11850742,-96.80645795990658,-22571856.50972518,-60.28163793858877,-180552171.2403089,-482.1925308201819,0.5,0.5,0.0024375069740252735,0.002437506974025274,276169540.15706354,737.5535203425477,128700368.22853446,343.71426190720666,15600044.633761752,41.662334776631106,28762582.293498233,76.81492974441362,1194.4090209138008,10221.902040380302,0.11684802067124517
1040,FL,9,9,1490,667856,1766276,86654,595152,137122,57087,32080,402766,43,421970,0.0008000890284743636,595152,0.00095398814505846,681806,0.0009224579710273871,10929,150297,0.0029189161470627354,0.004298511284003247,434846,0.0007960262749702728,313321,0.004961909877548652,301893,0.00716312981600556,0.0020271847188093398,0.0009865184552170878,0.0015551082137262413,0.0010935884231845574,0.0012631358392135785,2585500,0.0020271847188093398,0.0012117673430791344,0.0,0.0,36713827.24689001,87.00577587717139,18149399.06932222,43.01111232865422,19502643.736771684,46.21808123035212,858589.3305526141,2.034716521441368,763190.516046768,1.8086369079478828,-9886575.953207467,-23.429570711679663,-76413412.11424924,-181.08730979512583,-33567535.69122145,-79.54957862222777,-296553574.38263017,-702.7835495002729,0.5,0.5,0.001619476030944237,0.0016194760309442373,183486634.30598208,434.8333632864471,85508334.43385573,202.64079065776176,10364646.59804312,24.5625200797287,19109817.165142,45.28714639699979,-99.4478653428018,5027.954593928478,-0.019778990339906884
1050,FL,10,9,3620,1962256,5353743,150546,1838864,282899,190839,83287,1419311,113,415140,0.0024251425233493664,1838864,0.0029475738237875033,1989410,0.0026915971876774244,11012,137696,0.0029410837781548944,0.003938121251669102,1502598,0.0027506461798378784,299894,0.004749273112295618,309426,0.007341868166692625,0.0023595621111812968,0.0013990422275294118,0.0017807136910840651,0.0025997155569659714,0.0030007541355503153,5253402,0.0023595621111812968,0.002462154702636477,0.0,0.0,107125568.0695615,258.0468470144084,62714732.900303625,151.06887531990083,67390831.40602802,162.3327826902443,2652816.441408753,6.3901730534488435,2358059.0590300024,5.680153825287861,-9057678.878838936,-21.818371823575024,-73138805.92935252,-176.17865281435786,-33822463.44878129,-81.47242725052101,-303953342.10107464,-732.1706944671066,0.5,0.5,0.002410858406908887,0.0024108584069088873,273150257.5027769,657.9714253089968,127293323.88478924,306.62746033817325,15429493.804216878,37.166964889475544,28448129.20152487,68.52659151497053,642.1711275993458,8304.449101507926,0.07732856445381069
1060,FL,11,9,1640,488675,2499240,94680,651090,104867,99014,35330,733126,27,366200,0.00113210761145159,651090,0.0010436529514579683,745770,0.0010089988663242835,5849,80494,0.0015621502922655267,0.0023021375496154774,768456,0.0014067305831456562,159870,0.002531782204587956,179646,0.0042625288394435605,0.0012850590969256679,0.0020691506515785603,0.0012753696899150504,0.0015676218420297326,0.0016849869557640882,3435841,0.0012850590969256679,0.0016103035853074286,0.0,0.0,40158154.87970648,109.66181015758187,32073457.29572096,87.58453658034124,34464899.287068576,94.11496255343685,939287.6563121715,2.564958100251697,834922.3611663746,2.279962755779286,-5294916.364115598,-14.459083462904417,-38989445.95065452,-106.47036032401563,-17964728.361053556,-49.057150084799446,-176468693.9529634,-481.89157278253253,0.5,0.5,0.0014476813411165483,0.0014476813411165486,164022295.94850495,447.90359352404414,76437574.81095377,208.73177173936037,9265160.58314591,25.300820816892166,17082639.825175274,46.64838838114493,372.9126379545805,6470.622610595303,0.057631646967628083
1070,FL,12,9,2510,1005907,2911307,97636,758303,161413,121828,56017,1068546,71,370090,0.0013187660304621782,758303,0.0012155080926591281,855939,0.001158053395340039,10121,70154,0.0027031155937800298,0.0020064123742853405,1124563,0.002058617754008074,134968,0.0021374215336762824,171737,0.004074868994018897,0.0020836257159344736,0.0015997606005148848,0.001678172717348981,0.0015472127303614623,0.002539810033871133,4027820,0.0020836257159344736,0.0018877512047190096,0.0,0.0,46090525.13453355,124.53869365433691,46936484.791384086,126.8245150946637,50436134.97319781,136.28072893944125,1093957.2833932154,2.955922298341526,972406.4741273025,2.6274864874146897,-4614748.460856283,-12.469260074188124,-32916291.618614748,-88.94131594643127,-31085829.32847034,-83.9953236468706,-168699576.35238236,-455.83392243071245,0.5,0.5,0.0019856884603267413,0.0019856884603267418,224978502.55501986,607.9021388176386,104844350.70525196,283.2942006140451,12708406.146091148,34.33869098352063,23431123.831855554,63.311961500866154,740.834516292066,8055.9944878272845,0.09196065332610107
1080,FL,13,9,4290,2076863,6274693,319186,2194205,474977,236860,135623,1640272,106,363690,0.0028423151457331076,2194205,0.0035171612593555904,2513391,0.0034005238473385326,7417,67632,0.00198093156398246,0.0019342828876139084,1775895,0.003250941900324098,140262,0.002221259996121323,162277,0.0038504079828016358,0.0020345979791998705,0.0031320173110150258,0.0018701346000507854,0.003419421620361385,0.003242374503105454,6565234,0.0020345979791998705,0.0030769816905328942,0.0,0.0,135340849.1240736,372.13244555548295,74121475.32738943,203.80399606090197,79648076.55794041,218.99990804789905,3165445.1334200315,8.703690322582506,2813729.0074844724,7.736613620073338,-4448850.64151199,-12.232534965250597,-34207403.940268375,-94.05648750383122,-22780712.98579829,-62.63772164700237,-159406890.48798773,-438.30429895786995,0.5,0.5,0.0025557898348663823,0.0025557898348663828,289570988.29036117,796.2027778887547,134945703.280945,371.04595474427396,16357054.94314485,44.97526724173019,30158320.051423315,82.92314897694001,1499.2927593846841,10630.363771343727,0.14103870682453293
1090,FL,14,9,5480,2870736,7737327,281057,2714986,691243,278333,116941,2055116,252,372450,0.0035048601930946595,2714986,0.004351937753716174,2996043,0.004053533918579194,10674,95620,0.0028508107744301984,0.002734742868962058,2172057,0.003976153495106557,211511,0.0033495952078226258,176406,0.00418565212947063,0.0024861002130318935,0.0023087412471832144,0.002070314982198401,0.0038375307964910684,0.003922391381129801,7272462,0.0024861002130318935,0.0034084439974411017,0.0,0.0,161330649.95945194,433.1605583553549,90656299.6884295,243.4052884640341,97415760.63011065,261.55392839337,3916743.9783445564,10.516160500321,3481550.2029729392,9.347698222507557,-6289908.598612734,-16.887927503323223,-51583766.200468436,-138.49849966564219,-32784323.905947283,-88.02342302576798,-173285998.1600841,-465.2597614715642,0.5,0.5,0.0029472721052364974,0.002947272105236498,333925929.5232952,896.5657927864015,155615967.15648708,417.81706848298313,18862541.473513585,50.6444931494525,34777810.841790676,93.37578424430306,1707.7171609324303,12180.829641562626,0.14019711392280457
1100,FL,15,9,1440,486732,1903423,191527,500946,134952,130035,34673,764723,29,373370,0.0008622139794945742,500946,0.0008029823394938694,692473,0.0009368900223395626,10530,114115,0.002812351269884766,0.0032637019712571146,799396,0.0014633691470224775,213721,0.0033845938859494752,134967,0.003202413245344617,0.0019249119993868162,0.0016121042437733497,0.0012207481908339433,0.0009962861799588838,0.0018151152464201206,2897330,0.0019249119993868162,0.0013579152489357836,0.0,0.0,37288222.88911459,99.86935985514259,33364816.552112486,89.36126778292976,35852544.1020507,96.02416932814822,722684.1055444825,1.9355708962811218,642385.8715950955,1.7205074633609971,-7506514.533891364,-20.104760783917733,-52122745.84362192,-139.6007870038351,-32342039.603674807,-86.62195571062165,-132579908.35726714,-355.0898796295019,0.5,0.5,0.0016414136241612999,0.0016414136241613,185972163.6174753,498.0908043428109,86666639.35571665,232.11998648985363,10505047.194632322,28.135755938164078,19368680.76510334,51.87530001099001,497.7153389798049,5953.900956156092,0.08359483011977004
1110,FL,16,9,6160,3065142,9339940,615255,2875396,646049,325214,231021,2053864,111,412160,0.004230813032962486,2875396,0.004609064064891853,3490651,0.004722720009833765,10473,86155,0.0027971277160021984,0.002464042793091677,2284885,0.00418269570212317,150105,0.0023771387240862896,164725,0.0039084926081145175,0.002421444828095479,0.0058172811284866715,0.0028847273835698756,0.004625873409543772,0.0042918324157411114,9305034,0.002421444828095479,0.004361066071336689,0.0,0.0,187964256.39138383,456.0468177197783,95365462.00840826,231.37971178282285,102476044.70201765,248.63170783680525,4148157.6584026674,10.064435312506472,3687251.2519134823,8.946164722227975,-5667298.424110857,-13.750238800734804,-36607936.35092886,-88.81972134833282,-32166968.73402528,-78.04485814738277,-161811593.97594103,-392.59412358293145,0.5,0.5,0.003391255449716084,0.0033912554497160844,384229242.45283234,932.2332163548921,179058287.74500924,434.4387804372313,21704034.87818294,52.65924611360379,40016814.3066498,97.090485021957,1898.2816234224433,13172.311723602485,0.1441115017055855
1120,FL,17,9,2210,631367,2685969,163584,1017783,138908,101771,74585,699176,33,344590,0.0012166922540544388,1017783,0.0016314368703155406,1181367,0.0015983452856952142,6206,82057,0.0016574978139510784,0.002346839527279017,773761,0.0014164418818323574,151787,0.0024037757270769507,204679,0.004856496333502936,0.0013895627193778242,0.002581431481444184,0.0015908674898221808,0.002079932869518882,0.0018163611255708825,4203097,0.0013895627193778242,0.0019698997038846955,0.0,0.0,63614142.37066952,184.60820793020554,32294874.90577775,93.71971010701921,34702826.10489275,100.70758322903379,1468293.1832839865,4.260986050912639,1305149.4962524325,3.787543156366791,-5397730.912741739,-15.664212289218316,-37018146.19698504,-107.42664092685523,-19061224.8604374,-55.31566458816971,-201058948.20702156,-583.4729626716432,0.5,0.5,0.0016797312116312599,0.00167973121163126,190313546.27782178,552.2898118860727,88689807.97413053,257.377776412927,10750279.754440065,31.19730623186995,19820828.29724887,57.520033365010214,523.5894778935314,7117.699294814127,0.07356161818679423
1130,FL,18,9,7930,3785731,14792896,1330630,6128380,1167503,407069,392421,2437275,114,382540,0.006700897135533915,6128380,0.009823375992037942,7459010,0.010091761044157708,9091,74668,0.0024280233043231154,0.0021355132873840093,2829696,0.005180023194828241,145500,0.0023042116142337377,222179,0.005271725476875248,0.0024010640898766327,0.008984243734254983,0.0030704756944722905,0.008274969783836867,0.0048133241652071395,13654719,0.0024010640898766327,0.006399668367094247,0.0,0.0,401652089.55747676,1049.9610225269953,118104528.8420839,308.73772374675565,126910568.2732919,331.75764174541723,8841038.392834147,23.111408984247785,7858700.793630353,20.543474652664695,-4911680.560983221,-12.839652221945995,-35484858.85919956,-92.76117231975627,-27922267.999715827,-72.99176033804524,-218249434.74263528,-570.5270945329515,0.5,0.5,0.00440036622848544,0.004400366228485441,498561493.68740046,1303.2924496455284,232339336.86403129,607.3595881843239,28162343.862306822,73.61934402234229,51924321.4961282,135.7356655411936,3104.99863963677,17553.204893605896,0.17689069651137196
1140,FL,19,9,11670,5434758,22911804,2192433,9696234,1667208,669219,524521,4090547,99,403910,0.010378606176472443,9696234,0.01554240309654134,11888667,0.016084920987847355,7886,78187,0.002106192033647793,0.002236157087382728,4615068,0.008448313630054105,147361,0.002333683351787614,349288,0.008287688973155887,0.0024333449941350968,0.014403443458469457,0.003990090000463689,0.01299618735425705,0.007192689020767944,20972444,0.0024333449941350968,0.009829326143398157,0.0,0.0,640179855.3163247,1584.9566866785292,192621550.7652336,476.89225511929294,206983683.93632558,512.4500109834507,13988162.786887206,34.631880336924574,12433922.477233073,30.783893632821847,-5143161.300980275,-12.733433935728936,-35938723.61752925,-88.97705829895088,-24221208.38694962,-59.96684505694244,-343110323.4886537,-849.4722177927106,0.5,0.5,0.0061313355687666275,0.006131335568766628,694680319.941259,1719.8888859925703,323734518.03087795,801.5016167732365,39240547.640106425,97.15171112402868,72349759.71144621,179.12346738492786,4426.230852941449,22791.767968111708,0.1942030499404106
1150,FL,20,9,870,370920,1217612,70811,277490,87037,59165,21256,405178,22,375870,0.0005515547978564657,277490,0.0004447975817476411,348301,0.0004712382023138693,12646,152226,0.003377492322788485,0.0043536809032693816,426434,0.0007806273221799749,346871,0.005493224651827291,321693,0.007632931932506804,0.0016505728390635282,0.0007069691869503545,0.000742777415704379,0.0005542180856939324,0.0010469973384368346,1615767,0.0016505728390635282,0.0007572746798007905,0.0,0.0,18755280.452092,49.898317109883735,17798302.94570343,47.352283889917864,19125369.393409383,50.88293663609594,400317.823572877,1.0650432957482028,355838.06539811287,0.9467051517761802,-10013466.077519577,-26.640769621197695,-84595659.63814028,-225.06627195078158,-38841161.712067574,-103.3366901111224,-316003382.0057817,-840.7252028780741,0.5,0.5,0.0012039237594321593,0.0012039237594321595,136404561.94366366,362.90356225201174,63567174.49801802,169.12010668054918,7705112.06036582,20.499406870369597,14206300.361299481,37.795781417243944,-455.3047912575795,4034.0968952031285,-0.11286411880660928
1160,FL,21,9,7550,3501502,18322118,2142337,7822382,1912438,586826,378534,3646963,174,386630,0.008299566766582715,7822382,0.01253874589032497,9964719,0.01348189143333742,9574,83630,0.002557022892485921,0.00239182750607924,4025497,0.007369048770861428,175768,0.002783550976018114,265812,0.006307022231890338,0.00227489849168215,0.012735733916115027,0.002983755474162435,0.010324443721007034,0.006044622520520439,17114481,0.00227489849168215,0.00802118320230065,0.0,0.0,536579279.04682934,1387.8366372160187,168014311.97564057,434.5609807196559,180541694.886105,466.9624573522619,11284871.301292473,29.187779792805713,10030996.712259976,25.944693149160635,-5501203.263982252,-14.22859908435003,-42866685.03067896,-110.87263024255479,-29405763.263588093,-76.05660001445334,-261110720.40026,-675.3503877098518,0.5,0.5,0.0051480408469914,0.005148040846991401,583273027.9641258,1508.6077851282253,271816556.721146,703.040521224804,32947461.420744967,85.21703287573382,60746881.994498536,157.11890436463423,3921.96857477209,19918.371569717816,0.19690206907951827
1170,FL,22,9,9590,5061226,18414496,1382357,6698995,1416694,662004,305313,3958947,260,390500,0.008341412222373544,6698995,0.010738032996286492,8081352,0.010933766451275168,10590,67894,0.0028283760634453627,0.001941776117395001,4264260,0.007806126774317196,147378,0.0023339525723885895,291161,0.006908487577910037,0.00283142281539094,0.00915393937709988,0.0029801801145210127,0.009199456576966794,0.0074552354061926136,16253482,0.00283142281539094,0.007617651788406319,0.0,0.0,435163904.76075166,1114.3761965704268,177979690.45443207,455.77385519700914,191250105.9707713,489.7569935231019,9664229.696657844,24.748347494642367,8590426.397029193,21.998531106348764,-4466085.070008502,-11.436837567243284,-35942869.61478428,-92.04320003785986,-32526324.72962167,-83.29404540236024,-286011385.72547555,-732.4235229845725,0.5,0.5,0.00522453730189863,0.005224537301898631,591940076.3051149,1515.851667874814,275855569.5402477,706.4163112426317,33437038.732151236,85.62621954456142,61649540.162403844,157.87334228528513,3653.2238588467853,21029.86939820743,0.17371595560922426
1180,FL,23,9,6120,3175918,10635192,515592,3652474,771994,366719,193352,2754698,277,371220,0.00481753725630554,3652474,0.0058546672045700155,4168066,0.005639237122390001,13764,68894,0.0036760876428009416,0.001970376231063293,2948050,0.005396681261702103,151342,0.0023967284819337614,336138,0.00797567393113612,0.0026049880886208797,0.003854314606401926,0.0025184844673541095,0.005066480621916536,0.005497424675728025,9925311,0.0026049880886208797,0.004651776344886524,0.0,0.0,224441637.47112203,604.6054562553796,123044332.76680794,331.45933076560516,132218690.91170153,356.17340367356695,5269200.484113014,14.194279629634757,4683733.763656013,12.617137448564227,-4531865.331445574,-12.208031171395866,-36909618.621779926,-99.42788271585563,-42275007.89221083,-113.88127765802173,-330192900.74903536,-889.4803640672253,0.5,0.5,0.0036283822167537017,0.003628382216753702,411095705.1581944,1107.4179870647984,191578581.04459548,516.0782852340808,23221646.187223695,62.55494366473707,42814910.157693684,115.33567738185896,2005.4389455057274,15144.652766553525,0.13241894524875963
1190,FL,24,9,1630,765241,2609845,105807,743472,165191,80171,66803,671366,89,368510,0.0011822095473859554,743472,0.0011917350091790054,849279,0.001149042664887326,11544,143310,0.0030831702810588542,0.004098682289802893,738169,0.001351287396845162,357157,0.005656118951923567,370887,0.008800176645595804,0.0015388508320105289,0.0008138078044218185,0.0012473092223877333,0.0011289135485651157,0.0015491089105529306,2661159,0.0015388508320105289,0.0012472270628277418,0.0,0.0,45731898.06251558,124.09947643894489,30809352.648069695,83.60520107478683,33106541.22270647,89.83892220755602,1072561.5082611048,2.910535693091381,953388.0073432043,2.58714283830345,-9426969.266546654,-25.5813119495988,-87104231.85962293,-236.3687060313775,-35456458.232176825,-96.2157288328046,-364327313.1276663,-988.6497330538284,0.5,0.5,0.0013930389474191354,0.0013930389474191356,157831312.74258807,428.2958745830183,73552456.42373036,199.5941939804357,8915449.263482468,24.193235633992206,16437859.5795458,44.60627820017313,-347.0846192173075,5073.390138666522,-0.0684127594627553
1200,FL,25,9,2250,884125,2972924,134934,943352,160793,128813,44769,927014,44,386530,0.0013466773453798381,943352,0.0015121290437017576,1078286,0.0014588805550951988,10676,105053,0.0028513449342155517,0.0030045277411950544,971783,0.0017789396742052051,253773,0.004018877621848373,568492,0.013488825495657842,0.0017708664203983384,0.0014542504700707185,0.002142009604523535,0.0015624302500717485,0.0023386057483735447,4035683,0.0017708664203983384,0.001891436420970656,0.0,0.0,58063446.09278891,150.21717872555536,40559824.57187868,104.9331864845644,43584022.01802752,112.7571521435012,1360916.1393315818,3.5208551453485675,1209703.234961406,3.1296490180876155,-6910413.8047486255,-17.878078816000375,-61890715.37646494,-160.11878864891455,-32790466.743478846,-84.83291528077729,-558437375.5202347,-1444.7452345748964,0.5,0.5,0.0018311514206844973,0.0018311514206844975,207469455.96355358,536.7486507219454,96684795.01214147,250.13529354032408,11719369.092380784,30.319429520039282,21607586.76407707,55.901448177572426,-459.9121738436502,6253.982873256927,-0.07353908431862059
1210,FL,26,9,1850,565739,3464688,408778,1434019,278424,153618,71178,869220,25,383860,0.0015694369712812642,1434019,0.002298634845868934,1842797,0.0024932352922024093,13755,113315,0.003673683923766852,0.003240821880322481,940398,0.0017214864962066907,270356,0.00428149439984726,491600,0.011664379821818768,0.001838562331030921,0.0023563617924369745,0.0020762729683204847,0.0020145493027756284,0.0022900565553401627,4583970,0.001838562331030921,0.0021484065548847265,0.0,0.0,99230764.62965588,258.50769715431636,39249892.113512546,102.25053955481829,42176419.157063924,109.87448329355475,2068771.3612820404,5.389390301886209,1838907.876695147,4.790569157232186,-7453890.324741707,-19.418252291829592,-65935013.7576478,-171.7683888856557,-42247365.1233188,-110.0593057972146,-482905324.62329704,-1258.024604343503,0.5,0.5,0.001993484442957824,0.0019934844429578243,225861787.3871215,588.3962574561598,105255978.58817312,274.20408114461816,12758300.434930075,33.236858320559776,23523116.426902328,61.28045752853209,-121.34021740652526,6483.1032147136975,-0.01871637908388349
1220,FL,27,9,11150,7193210,24984987,1210014,10389015,1371032,623344,464173,4802217,453,365550,0.011317718168210747,10389015,0.01665288388316685,11599029,0.015693051626456532,10130,62543,0.002705519312814119,0.0017887369091559718,5266390,0.00964061947043481,160079,0.002535092034329364,363464,0.008624048306667081,0.002975228534027502,0.007022874162835702,0.003812949247204762,0.012944485333272016,0.008008266163147355,19722322,0.002975228534027502,0.009243421283810158,0.0,0.0,624583454.73297,1708.6129249978662,219806123.9259137,601.3024864612603,236195177.02565286,646.1364437851262,14987595.494850164,41.00012445588884,13322307.106533479,36.444555071901185,-4114094.891058735,-11.254533965418506,-39040417.32867221,-106.79911729906226,-31113472.09736237,-85.11413513161638,-357035599.89601713,-976.7079740008676,0.5,0.5,0.00610932490891883,0.006109324908918831,692186512.1805036,1893.548111559304,322572355.1909143,882.430187911132,39099679.41708052,106.96123489831903,72090033.9252422,197.20977684377567,4933.770085587608,26600.032827246614,0.18547984950356566
1240,GA,1,9,1940,631345,1812212,98748,451068,279217,78801,49241,698784,54,309670,0.0008208971522398444,451068,0.0007230313006009044,549816,0.0007438804466349576,8936,105126,0.00238662592095824,0.00300661554949284,748025,0.001369329726695516,205454,0.0032536734913455553,96641,0.002293037693979633,0.0016065350295011948,0.0012940885354335778,0.0010922169935577188,0.0009418842580936626,0.0016964137019680361,2651434,0.0016065350295011948,0.001242669167870695,0.0,0.0,29606441.77607131,95.60642547250721,31220717.768657763,100.81931659075067,33548578.30404014,108.33654633655227,650728.1705408139,2.101360062456208,578425.0404807235,1.8678756110721848,-6915215.763833532,-22.33091924898612,-50106571.766721554,-161.80634794045775,-27446198.09101976,-88.63047144062958,-94931760.5307568,-306.5578213283715,0.5,0.5,0.001424602098685945,0.0014246020986859451,161407417.7811176,521.2239409084432,75218990.81061791,242.90047731655605,9117453.431590049,29.442482098976487,16810304.76449415,54.284576369987896,577.2574408088572,6260.496657732425,0.09220633319816227
1250,GA,2,9,870,269549,836377,83907,227618,165832,34439,24802,300053,0,259390,0.0003788626813523497,227618,0.0003648561604462668,311525,0.00042148165229450424,7138,115757,0.0019064162739256844,0.0033106633579004494,324855,0.0005946774618036454,272709,0.004318757698323494,83599,0.001983585208958965,0.001071607165169506,0.0008853433403788819,0.0004753581215393273,0.0005011860250422576,0.0007127423663729643,1290776,0.001071607165169506,0.000604958500881962,0.0,0.0,16774969.761321269,64.67084221180951,13558646.129123116,52.271275412017104,14569597.814189313,56.168695069930656,328370.5444016401,1.2659337075509467,291884.92835701344,1.125274406711953,-7614525.723171034,-29.35550993936171,-66508868.55418181,-256.4049059492726,-21923787.15014537,-84.5205564984979,-82120427.65090115,-316.59056883804755,0.5,0.5,0.000838282833025734,0.0008382828330257341,94977444.98181567,366.15692579442407,44261333.58375876,170.63623726342092,5365010.1313646985,20.683180274354054,9891737.429703662,38.134613630840285,84.2414365458798,4142.04094221057,0.020338146754512978
1260,GA,3,9,2090,1117857,2273863,123129,420602,348675,87228,42636,673177,37,322830,0.0010300161687945722,420602,0.0006741963763675135,543731,0.0007356476696372461,9611,97198,0.002566904848514956,0.0027798738483306227,715813,0.0013103626478461246,195686,0.0030989825013260698,98491,0.002336933346278992,0.0020025996062217,0.001390485888034944,0.000904460915168024,0.0009055624562819859,0.0015685588808946214,2489388,0.0020025996062217,0.001166721749237316,0.0,0.0,29278777.251562394,90.69410293827214,29876268.37089164,92.54489474612534,32103884.872230053,99.44517198596802,606776.7387307622,1.8795549940549583,539357.1010940108,1.6707155502710738,-6393709.851160432,-19.805191125857053,-47724330.520421475,-147.8311511334804,-29519405.757921994,-91.43947513527861,-96749040.53595026,-299.6903650092936,0.5,0.5,0.0015846606777295078,0.001584660677729508,179542054.78675327,556.1504655290812,83670083.78411803,259.1769159747174,10141828.337468851,31.4153837545112,18698995.997208197,57.922113797380035,632.1331368664718,7635.820710590713,0.08278522516770427
1270,GA,4,9,980,407489,851405,27762,199191,105650,20902,34031,250045,55,339680,0.000385670076074303,199191,0.0003192896144217607,226953,0.0003070589051703543,10895,133944,0.0029098354307117305,0.003830813625185672,284076,0.0005200276881665123,286933,0.004544016158810509,137761,0.0032687075440064593,0.0016611232907499996,0.0006268685849924546,0.0007780993563080397,0.00048932603061534,0.0007947313122025399,1382931,0.0016611232907499996,0.000648149535305268,0.0,0.0,12220944.4257801,35.97781566703986,11856631.29019648,34.90529701541592,12740678.360079551,37.50788495077588,287360.65297958464,0.8459746025070203,255431.69153740857,0.7519774244506846,-8810871.337927045,-25.938740396629314,-69977848.84568183,-206.01109528285986,-33463107.453184903,-98.51362297805258,-135324492.3218674,-398.3881662796379,0.5,0.5,0.001154636413027634,0.0011546364130276341,130820305.59603095,385.12807817955417,60964802.60785908,179.47716264678252,7389673.043376858,21.754807593549394,13624709.673726082,40.11042650060669,7.607799643502439,4802.402260951483,0.0015841654301560178
