,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,LABOR_INC_PROP_PRE_ADJ,QUAL_DIVS_ALL_PROP_PRE_ADJ,BUS_INC_ALL_PROP_PRE_ADJ,CAP_GAIN_ALL_PROP_PRE_ADJ,S_CORP_INC_ALL_PROP_PRE_ADJ,TOTAL_CAPITAL_INCOME,WAGE_INCOME_RATIO,CAPITAL_INCOME_RATIO,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,Rw,Rc,CORP_REV_WEIGHT,CORP_REV_PROPORTION,CORP_RATE_TOTAL,CORP_RATE_PER_FILER,GILTI_CHANGES_TOTAL,GILTI_CHANGES_PER_FILER,REPEAL_FIDII_TOTAL,REPEAL_FIDII_PER_FILER,BOOK_TAX_TOTAL,BOOK_TAX_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
130,AZ,3,9,520,178452,607090,34724,196376,86025,33210,506,212075,0,315570,0.00027500008395998216,196376,0.00031477736103382016,231100,0.0003126696407840781,7001,156067,0.0018698263286289882,0.0044635339398692905,212581,0.0003891494036037024,283036,0.0044823012951633,60277,0.0014302152614315904,0.0014111248116242478,0.0004143083428647145,0.0011339001776854347,0.000432398284917832,0.0005251373195674825,1227919,0.0014111248116242478,0.0005754987987415926,7452502.275315517,23.61600366104356,-1125610.7068226812,-3.5669129094105307,5642666.352253685,17.880870653907802,0.0,0.0,188866.4166202921,0.598492938556555,188866.4166202921,0.598492938556555,-453495048.2907199,-1437.0664140783977,-53787615.541959606,-170.44590912304594,-14958610.629031906,-47.401877963785864,-31464735.75149499,-99.70762668027692,0.1,0.9,0.0006590614000298582,0.0006590614000298582,45211612.04204827,143.26967722549122,34864348.061579496,110.4805528458963,4481617.520203035,14.201658966958314,12653978.880573276,40.09880178905877,-1407.4441897354477,3555.2175428589535,-0.39588131324409515
140,AZ,4,9,1260,368486,1331406,44167,351934,93313,58536,23604,372123,17,324030,0.0006031012894049054,351934,0.0005641262464765372,396101,0.0005359098112687759,5048,81393,0.0013482192982315572,0.0023278490518032716,395727,0.0007244152865960849,130083,0.0020600602021605997,135473,0.003214419299432982,0.0014302116981667805,0.00104376870024866,0.0013864756236807378,0.0010729745149893452,0.0011115840700020737,2419064,0.0014302116981667805,0.0011337624273905949,16344044.942872936,50.439912794719426,-1929275.3205675932,-5.954002162045469,10504021.655643232,32.41681836756853,0.0,0.0,338475.7478859223,1.0445815137052814,338475.7478859223,1.0445815137052814,-236509463.6632124,-729.8998971182064,-24720722.425927196,-76.29146198169057,-10785754.385852458,-33.286283325162664,-70717224.5875256,-218.2428311808339,0.1,0.9,0.0011634073544682134,0.0011634073544682134,79809744.51651943,246.3035660788181,61544249.05136849,189.93379949809736,7911170.010383852,24.41493074833766,22337421.205789696,68.93627505412985,-449.14001019885757,5814.3999012437125,-0.07724615056194975
150,AZ,5,9,3250,1502669,3295591,62082,741734,270926,158591,54792,1082044,92,379070,0.0014928392852752664,741734,0.0011889491134815843,803816,0.0010875329293660516,10644,72389,0.0028427983776498997,0.0020703336283339722,1136836,0.0020810846284250173,100542,0.0015922339801944223,76127,0.0018062942284287986,0.0028613569723590585,0.0012612594184746911,0.002101050579814852,0.0016647727633771654,0.0027558208283225308,4347941,0.0028613569723590585,0.0020377849210732294,40455944.63095972,106.72420563737494,-3915118.5457177856,-10.328220502065015,30175727.11216275,79.60463004765018,0.0,0.0,713369.4680889506,1.8818937612814273,713369.4680889506,1.8818937612814273,-210345896.63873157,-554.8998776973424,-19106807.76233307,-50.404431272147804,-22742387.021199197,-59.995217298122235,-39738473.02543357,-104.83149029317427,0.1,0.9,0.0021201421262018122,0.0021201421262018122,145441749.85744432,383.68045442120007,112155518.47607587,295.87020464841817,14416966.458172323,38.032464869739954,40706728.823074795,107.38578316161869,234.60229324571316,10058.218798638773,0.023324437252991853
160,AZ,6,9,10120,5340516,14571804,813821,5302735,1199885,432467,405690,2811877,304,378320,0.00660074671539377,5302735,0.00849992325722937,6116556,0.008275471083321929,8309,59702,0.002219166828250002,0.0017074839862243549,3217567,0.005890057338637761,99475,0.0015753364283567083,79452,0.0018851877656695377,0.003146535680157218,0.006106691348949987,0.003987045691062892,0.007513987986783638,0.00538361903539997,13033181,0.003146535680157218,0.006108367090403967,178880235.98717114,472.8278599787776,-29791695.899958942,-78.74734589754425,85405831.41024753,225.7502416215044,0.0,0.0,5099953.954337621,13.480529589600394,5099953.954337621,13.480529589600394,-173480373.00039446,-458.5545913522797,-18904037.1402805,-49.96837899207153,-17753334.626000013,-46.92676735567777,-41474130.84472983,-109.62711684481347,0.1,0.9,0.0058121839493792925,0.0058121839493792925,398715818.9274194,1053.9115535192943,307464530.92216456,812.710221299864,39522850.855779186,104.46936682115454,111593931.82808241,294.9723298479658,2247.778431825375,19648.604356100655,0.11439888508556928
170,AZ,7,9,480,215342,545051,20585,110879,54641,31120,16814,203953,0,305040,0.00024689761116551456,110879,0.000177731489663039,131464,0.00017786586610141948,6080,177204,0.0016238457474738249,0.005068054542475974,220767,0.0004041346422557922,299495,0.004742954346425658,48409,0.0011486187200862993,0.0013427353800175331,0.0002502369333744154,0.0013176975179177487,0.00028339174519015874,0.0005081761376127722,1112650,0.0013427353800175331,0.0005214747376820727,6690925.262585444,21.934583210678746,-640317.1179651101,-2.0991250916768625,5859952.312708987,19.210439000488417,0.0,0.0,106638.8937978234,0.3495898695181727,106638.8937978234,0.3495898695181727,-514914341.5155589,-1688.0223626919712,-56915452.1571079,-186.58356988299207,-12990765.979790598,-42.587090151424725,-25269611.841898583,-82.84032206234784,0.1,0.9,0.0006036008019156188,0.0006036008019156188,41407015.01141144,135.7429026075644,31930482.421336234,104.67637824985653,4104485.4530262076,13.455564689962653,11589135.396779882,37.992182654012204,-1668.4212397288136,3326.485051140834,-0.5015568126953165
180,AZ,8,9,1650,584084,1516571,47125,383599,120875,67593,39638,460211,48,367600,0.0006869774701136142,383599,0.0006148830860961237,430724,0.0005827534329601093,9061,76070,0.0024200109075428167,0.0021756106467469543,499849,0.0009150203463240225,114613,0.0018150694552726554,76135,0.0018064840474657686,0.002153302949572776,0.0013095693577315746,0.0018419406600030976,0.0011582540643250304,0.0013938001994446112,2905370,0.002153302949572776,0.0013616834212190388,18617089.440078944,50.644965832641304,-2097912.3586563934,-5.707052118216522,13267795.021698326,36.09302236588228,0.0,0.0,368929.85165767424,1.0036176595692987,368929.85165767424,1.0036176595692987,-221042041.70949057,-601.3113212989406,-21780833.463271864,-59.25145120585382,-19360087.260342535,-52.66617861899493,-39742649.04424691,-108.11384397238007,0.1,0.9,0.0014408453740544127,0.0014408453740544127,98841992.6601327,268.8846372691314,76220720.28747843,207.34689958508824,9797748.543570006,26.65328765933081,27664231.181844722,75.25634162634582,-160.1634575568275,7297.198041349293,-0.02194862420469712
190,AZ,9,9,3910,1960242,4997824,179931,1503259,386789,173963,148411,1493312,121,361170,0.0022639180675307017,1503259,0.0024096218528248843,1683190,0.0022772930016068905,7570,76122,0.0020217947875619826,0.0021770978526577055,1641723,0.003005327504962725,127583,0.002020468937311223,62395,0.0014804698514694508,0.00241579561836391,0.0019170694618387957,0.0023019011644051803,0.0025282188138934943,0.0028932387742242006,5420411,0.00241579561836391,0.00254042817090192,61352179.63008202,169.87064160944158,-8198254.805784806,-22.69915775337045,43577248.82195952,120.65578210249888,0.0,0.0,1445773.1116949306,4.003026584973643,1445773.1116949306,4.003026584973643,-221193141.83002287,-612.4349802863551,-24245627.247734677,-67.13078951112959,-16174358.300495861,-44.7832275673391,-32570336.73232792,-90.18007235464717,0.1,0.9,0.0025279649156481196,0.0025279649156481196,173418393.21346098,480.1572478707007,133729344.03778553,370.2670322501468,17190161.426407214,47.595762179603,48536926.38044389,134.38803438946726,493.71232609896424,10516.889553395908,0.04694470961136454
210,AR,1,9,930,271515,764804,27002,132245,51311,36908,36773,247602,15,268720,0.00034644149008043317,132245,0.00021197973331729718,159247,0.00021545522408456116,5851,99114,0.0015626844520508797,0.00283467166611907,284375,0.0005205750356325489,201543,0.00319173691661519,42461,0.001007488266098956,0.0011944814992013008,0.0005357464054909412,0.0012479538662627156,0.00044829618420095944,0.000772918774841943,1476747,0.0011944814992013008,0.0006921190441268933,9388564.381179739,34.93809311245809,-775638.8067044201,-2.886420090445148,7548338.016671959,28.08997475689178,0.0,0.0,127187.83999037831,0.47330991362897556,127187.83999037831,0.47330991362897556,-288002641.2776975,-1071.7573730191184,-38300842.99938228,-142.5306750498001,-12501475.616407039,-46.52231176096695,-22164741.85417703,-82.48266542935781,0.1,0.9,0.0007423552896343341,0.0007423552896343341,50925572.86891531,189.51165848807426,39270594.82165627,146.13945676412723,5048015.969513472,18.78541221164585,14253221.560979214,53.041163891705914,-874.7270662975274,4535.672819291456,-0.19285497458658704
220,AR,2,9,2410,1060632,2718098,141946,706980,204613,108010,39233,778790,83,324180,0.0012312460725946064,706980,0.0011332408171247515,848926,0.0011485650691140817,9427,95402,0.0025177621482624585,0.0027285080441823706,818023,0.0014974676127410796,180762,0.0028626384866812294,42701,0.0010131828372080618,0.001836667118925664,0.001446549328200379,0.0014340202393413333,0.001287452228863464,0.001843760072186743,3209689,0.001836667118925664,0.0015043110855309705,33366768.567313835,102.92667211831031,-4134834.248810694,-12.754748130084193,21713280.384745654,66.97908687996068,0.0,0.0,679944.4902748509,2.0974288675268395,679944.4902748509,2.0974288675268395,-277216417.28892887,-855.1311533374325,-34351661.84017475,-105.96477833356391,-20142097.186099667,-62.1324485967662,-22290022.41857736,-68.75816650804295,0.1,0.9,0.00153754668887044,0.00153754668887044,105475702.85651217,325.36153635792516,81336219.84124628,250.8983275996245,10455317.484318992,32.2515808634678,29520896.426312447,91.06328714390908,-231.0659462076385,7656.228021469554,-0.030180128590695653
230,AR,3,9,2640,1348979,6859916,3313371,1874092,1922533,107782,53222,658609,104,343660,0.0031074098996169016,1874092,0.0030040419098799963,5187463,0.007018443067030273,9101,105854,0.0024306941032498815,0.0030274364322433562,711831,0.00130307322440212,175473,0.0027788792067658876,52115,0.0012365523889627443,0.0020805087330262348,0.015267603204638424,0.0016613722188274134,0.002692902527758591,0.001713931742899547,7605201,0.0020805087330262348,0.003564391494624938,84210808.27961804,245.04105301640587,-25266395.041308984,-73.52148938284637,18894561.75383074,54.98039269577704,0.0,0.0,1802425.1459279978,5.244791788185991,1802425.1459279978,5.244791788185991,-307587541.515925,-895.0344570678141,-33346550.48119065,-97.03355200253347,-19445552.82599905,-56.583695588660454,-27204152.557180375,-79.16007844142575,0.1,0.9,0.0034160032184650676,0.0034160032184650676,234337820.78670362,681.8885549284281,180706570.25680208,525.8295124739628,23228821.88556246,67.59245150894041,65587261.7945293,190.8492748487729,575.3375505653792,10533.733923063492,0.05461857635360279
240,AR,4,9,810,263387,741408,42439,106116,54586,42275,21852,233425,0,273600,0.0003358435524363808,106116,0.00017009672487200504,148555,0.00020098934870912472,4905,97926,0.001310026873578801,0.002800694731081139,255277,0.00046730842504147754,196516,0.003112126801256063,44769,0.0010622510582648584,0.0012144639905949865,0.000645159342341159,0.0010371837175520635,0.00042720214192591596,0.0007807251952180515,1414321,0.0012144639905949865,0.0006628613422668824,9101360.27102592,33.26520566895439,-723561.655352849,-2.644596693541115,6775972.163101424,24.76598012829468,0.0,0.0,102058.03492320303,0.37301913349123916,102058.03492320303,0.37301913349123916,-284550584.67784375,-1040.0240668049844,-37345521.61507276,-136.49678952877468,-10480214.988630408,-38.304879344409386,-23369523.281826884,-85.41492427568305,0.1,0.9,0.0007180216070996929,0.0007180216070996929,49256282.24703893,180.03027137075634,37983343.015573755,138.8280080978573,4882546.928277912,17.8455662583257,13786014.856314104,50.38748119997845,-857.0167056562434,4449.6564327485385,-0.19260289386586796
260,CA,1,9,1640,400463,1616364,70428,597795,105525,75992,70374,402979,36,294080,0.0007321817781710991,597795,0.0009582246941541356,668223,0.0009040806809764561,4451,64780,0.0011887726023036174,0.0018527153634319404,473353,0.0008665169401029411,107445,0.0017015533806965218,151213,0.00358788825467185,0.001431605690770688,0.0012713341700773054,0.0024996307638915187,0.001366858668909841,0.0012222059619400997,3195993,0.001431605690770688,0.0014978920696613854,19842126.188436788,67.47186543946133,-3254690.451515242,-11.067364157764016,12564495.631492646,42.724753915576194,0.0,0.0,574934.8164924814,1.955028619737763,574934.8164924814,1.955028619737763,-188235880.92468515,-640.083925886443,-20418640.56835826,-69.43226526237167,-9510180.81842894,-32.33875414318872,-78933541.6027807,-268.4083977243631,0.1,0.9,0.0014912634317723157,0.0014912634317723157,102300671.41958085,347.86680977822647,78887835.5407555,268.2529772196528,10140591.336051747,34.48242429288543,28632257.89002846,97.3621391799118,-159.25968010894113,7024.7279651795425,-0.022671295016457007
270,CA,2,9,10780,5972419,15552143,821897,5356364,945313,337899,515427,2869575,653,335990,0.007044821411582547,5356364,0.008585886893798413,6178261,0.008358955636262566,7307,46534,0.0019515527757880326,0.001330877689440289,3385002,0.006196562766650547,69107,0.0010944134159783566,148209,0.00351661120628954,0.0028084452349944546,0.006328938013146936,0.006913845316958159,0.00767651678608191,0.005203220486232924,14136104,0.0028084452349944546,0.006625282995772704,190914660.25388703,568.2153047825442,-30092240.29054524,-89.56290452259067,89850160.11643293,267.4191497259827,0.0,0.0,5151532.1362790475,15.332397203128211,5151532.1362790475,15.332397203128211,-135217173.24713337,-402.4440407367284,-13132960.991740279,-39.0873567419872,-15612422.206304261,-46.466925224870565,-77365446.53836988,-230.26115818438012,0.1,0.9,0.006243599219694879,0.006243599219694879,428310906.4710687,1274.7727803537864,330286398.7218591,983.0244909725262,42456474.69392518,126.36231641990886,119877105.01814169,356.78771695033095,2799.4241682007787,23061.775648084764,0.12138805835765146
280,CA,3,9,1770,546942,1638316,76234,381201,106930,83622,70231,465442,64,322700,0.0007421256116110991,381201,0.0006110392553237325,457435,0.0006188924151106221,7199,77923,0.001922708147378958,0.0022286066573742993,535673,0.0009805995290106174,115028,0.001821641605237652,106600,0.0025293386676279103,0.0020035329248155073,0.0011778296543371487,0.0020110276245860334,0.0010170844050283441,0.0010699577477682762,2592559,0.0020035329248155073,0.0012150757421024551,20111604.074660785,62.32291315358161,-2228012.6943982397,-6.904284767270653,14218693.170653952,44.061646019999856,0.0,0.0,366623.5531942395,1.1361126532204509,366623.5531942395,1.1361126532204509,-226426436.3892288,-701.6623377416448,-21859699.262851823,-67.7400039133927,-15381665.179031665,-47.665525810448294,-55645450.68781403,-172.43709540692294,0.1,0.9,0.0012939214603737606,0.0012939214603737606,88763012.18163997,275.0635642443135,68448445.25377193,212.1116989580785,8798665.930541571,27.26577604754128,24843292.039176203,76.98572060482245,-296.3257033049013,7702.330337775023,-0.03847221429229185
