,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,LABOR_INC_PROP_PRE_ADJ,QUAL_DIVS_ALL_PROP_PRE_ADJ,BUS_INC_ALL_PROP_PRE_ADJ,CAP_GAIN_ALL_PROP_PRE_ADJ,S_CORP_INC_ALL_PROP_PRE_ADJ,TOTAL_CAPITAL_INCOME,WAGE_INCOME_RATIO,CAPITAL_INCOME_RATIO,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,Rw,Rc,CORP_REV_WEIGHT,CORP_REV_PROPORTION,CORP_RATE_TOTAL,CORP_RATE_PER_FILER,GILTI_CHANGES_TOTAL,GILTI_CHANGES_PER_FILER,REPEAL_FIDII_TOTAL,REPEAL_FIDII_PER_FILER,BOOK_TAX_TOTAL,BOOK_TAX_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
130,AZ,3,9,520,178452,607090,34724,196376,86025,33210,506,212075,0,315570,0.00027500008395998216,196376,0.00031477736103382016,231100,0.0003126696407840781,7001,156067,0.0018698263286289882,0.0044635339398692905,212581,0.0003891494036037024,283036,0.0044823012951633,60277,0.0014302152614315904,0.0014111248116242478,0.0004143083428647145,0.0011339001776854347,0.000432398284917832,0.0005251373195674825,1227919,0.0014111248116242478,0.0005754987987415926,0.0,0.0,9630224.936149605,30.516921558290093,8016477.71423627,25.403167963482808,8833691.461804045,27.992811299566007,251821.88882705613,0.7979905847420735,251821.88882705613,0.7979905847420735,-11605188.243660156,-36.77532162011647,-68579209.8159985,-217.31853413188355,-20007141.716330174,-63.400011776563595,-55063287.565116234,-174.48834669048463,0.5,0.5,0.00099331180518292,0.0009933118051829203,107079012.5987188,339.31936685590773,49764921.439664304,157.69851836253227,7151844.997317026,22.663260123956732,6158533.192134106,19.51558510674052,132.72339822091203,3555.2175428589535,0.037332004756643264
140,AZ,4,9,1260,368486,1331406,44167,351934,93313,58536,23604,372123,17,324030,0.0006031012894049054,351934,0.0005641262464765372,396101,0.0005359098112687759,5048,81393,0.0013482192982315572,0.0023278490518032716,395727,0.0007244152865960849,130083,0.0020600602021605997,135473,0.003214419299432982,0.0014302116981667805,0.00104376870024866,0.0013864756236807378,0.0010729745149893452,0.0011115840700020737,2419064,0.0014302116981667805,0.0011337624273905949,0.0,0.0,16506022.187078297,50.9397962752779,14922954.90387935,46.05423850840771,16444227.005731128,50.74908806509005,451300.99718122976,1.3927753516070418,451300.99718122976,1.3927753516070418,-6052407.534688506,-18.678540674284807,-31518921.093057174,-97.27161402665547,-14425946.491077662,-44.52040394740506,-123755143.02816981,-381.9249545664593,0.5,0.5,0.0012819870627786877,0.001281987062778688,138198205.36754256,426.4981803152256,64227551.845212266,198.21483148230803,9230306.852006553,28.485963805840672,7948319.789227865,24.529579943918357,285.8617158844778,5814.3999012437125,0.04916444013823875
150,AZ,5,9,3250,1502669,3295591,62082,741734,270926,158591,54792,1082044,92,379070,0.0014928392852752664,741734,0.0011889491134815843,803816,0.0010875329293660516,10644,72389,0.0028427983776498997,0.0020703336283339722,1136836,0.0020810846284250173,100542,0.0015922339801944223,76127,0.0018062942284287986,0.0028613569723590585,0.0012612594184746911,0.002101050579814852,0.0016647727633771654,0.0027558208283225308,4347941,0.0028613569723590585,0.0020377849210732294,0.0,0.0,33496014.22447439,88.36366429544513,42870343.34555536,113.09347441252369,47240621.06524789,124.62242083321786,951159.2907852674,2.509191681708569,951159.2907852674,2.509191681708569,-5382867.4336683275,-14.20019372060128,-24361179.89697466,-64.26564987198844,-30417942.640853927,-80.24360313623849,-69542327.79450874,-183.45510801305494,0.5,0.5,0.0024495709467161437,0.002449570946716144,264063748.05600035,696.6094601419272,122723504.43047883,323.7489234982426,17636910.816356238,46.526791400945044,15187339.869640093,40.06473703970268,1095.8833002435383,10058.218798638773,0.10895401285084885
160,AZ,6,9,10120,5340516,14571804,813821,5302735,1199885,432467,405690,2811877,304,378320,0.00660074671539377,5302735,0.00849992325722937,6116556,0.008275471083321929,8309,59702,0.002219166828250002,0.0017074839862243549,3217567,0.005890057338637761,99475,0.0015753364283567083,79452,0.0018851877656695377,0.003146535680157218,0.006106691348949987,0.003987045691062892,0.007513987986783638,0.00538361903539997,13033181,0.003146535680157218,0.006108367090403967,0.0,0.0,254884509.3663154,673.7272926789898,121335181.17593788,320.7210329243441,133704301.58707717,353.4158955040103,6799938.605783495,17.974039452800525,6799938.605783495,17.974039452800525,-4439458.3641833225,-11.734664739329991,-24102647.353857636,-63.70968321489119,-23745085.06227502,-62.764551338219015,-72579728.9782772,-191.84745447842357,0.5,0.5,0.0046274513852805925,0.004627451385280593,498839259.33324796,1318.5643353067455,231835314.40255773,612.8021632548048,33317649.974020272,88.06737675518151,28690198.58873968,75.8357966502952,3149.025618209109,19648.604356100655,0.16026713964706477
170,AZ,7,9,480,215342,545051,20585,110879,54641,31120,16814,203953,0,305040,0.00024689761116551456,110879,0.000177731489663039,131464,0.00017786586610141948,6080,177204,0.0016238457474738249,0.005068054542475974,220767,0.0004041346422557922,299495,0.004742954346425658,48409,0.0011486187200862993,0.0013427353800175331,0.0002502369333744154,0.0013176975179177487,0.00028339174519015874,0.0005081761376127722,1112650,0.0013427353800175331,0.0005214747376820727,0.0,0.0,5478268.67592372,17.959181339902045,8325173.630469319,27.29207195931458,9173856.379206484,30.074273469730148,142185.1917304312,0.46611982602423024,142185.1917304312,0.46611982602423024,-13176941.810437532,-43.19742266731423,-72567201.50031257,-237.89405160081486,-17375149.497969925,-56.960233077530575,-44221820.723322526,-144.97056360910872,0.5,0.5,0.000932105058849803,0.0009321050588498031,100480925.34400877,329.4024565434329,46698463.448375136,153.0896388944897,6711156.423718582,22.000906188429656,5779051.364868779,18.94522477336998,116.67372186594912,3326.485051140834,0.03507417591608755
180,AZ,8,9,1650,584084,1516571,47125,383599,120875,67593,39638,460211,48,367600,0.0006869774701136142,383599,0.0006148830860961237,430724,0.0005827534329601093,9061,76070,0.0024200109075428167,0.0021756106467469543,499849,0.0009150203463240225,114613,0.0018150694552726554,76135,0.0018064840474657686,0.002153302949572776,0.0013095693577315746,0.0018419406600030976,0.0011582540643250304,0.0013938001994446112,2905370,0.002153302949572776,0.0013616834212190388,0.0,0.0,17948805.735171366,48.82700145585247,18849419.134274863,51.27698349911552,20770961.86155531,56.50424880727778,491906.468876899,1.3381568794257317,491906.468876899,1.3381568794257317,-5656587.681542081,-15.387888143476825,-27770562.665671628,-75.54560028746363,-25894116.710708138,-70.44101390290571,-69549635.8274321,-189.1992269516651,0.5,0.5,0.0017574931853959076,0.0017574931853959078,189457765.38567886,515.3910919088108,88050408.58833498,239.52777091494826,12653950.934850536,34.42315270633987,10896457.749454629,29.64215927490378,627.6949930405888,7297.198041349293,0.08601863201242164
190,AZ,9,9,3910,1960242,4997824,179931,1503259,386789,173963,148411,1493312,121,361170,0.0022639180675307017,1503259,0.0024096218528248843,1683190,0.0022772930016068905,7570,76122,0.0020217947875619826,0.0021770978526577055,1641723,0.003005327504962725,127583,0.002020468937311223,62395,0.0014804698514694508,0.00241579561836391,0.0019170694618387957,0.0023019011644051803,0.0025282188138934943,0.0028932387742242006,5420411,0.00241579561836391,0.00254042817090192,0.0,0.0,70140624.44949223,194.20390522328054,61909746.602232136,171.414421469757,68220934.36265387,188.8887071535672,1927697.4822599075,5.337368779964858,1927697.4822599075,5.337368779964858,-5660454.416910035,-15.672548708115388,-30913174.740861714,-85.59175662669024,-21633204.226913214,-59.89756687131604,-56998089.281573854,-157.81512662063253,0.5,0.5,0.0024781118946329153,0.0024781118946329158,267140462.24142832,739.652967415423,124153405.92110908,343.7533735390788,17842405.641356993,49.40168242477779,15364293.746724078,42.54033764355865,1421.5531336026183,10516.889553395908,0.13516859014114097
210,AR,1,9,930,271515,764804,27002,132245,51311,36908,36773,247602,15,268720,0.00034644149008043317,132245,0.00021197973331729718,159247,0.00021545522408456116,5851,99114,0.0015626844520508797,0.00283467166611907,284375,0.0005205750356325489,201543,0.00319173691661519,42461,0.001007488266098956,0.0011944814992013008,0.0005357464054909412,0.0012479538662627156,0.00044829618420095944,0.000772918774841943,1476747,0.0011944814992013008,0.0006921190441268933,0.0,0.0,6636020.9018044835,24.694927440475155,10723845.734030508,39.90713655117039,11817053.30885886,43.975339791823686,169583.78665383774,0.6310798848386341,169583.78665383774,0.6310798848386341,-7370146.331909582,-27.426861907969567,-48833574.82421241,-181.72661068849513,-16720723.636944413,-62.22359198029329,-38788298.24480981,-144.34466450137617,0.5,0.5,0.000943300271664097,0.0009433002716640971,101687769.28538968,378.41533672741025,47259343.61037127,175.8683522267463,6791761.9559814995,25.274493733185096,5848461.684317403,21.764147381353833,295.44016454370785,4535.672819291456,0.06513700972590442
220,AR,2,9,2410,1060632,2718098,141946,706980,204613,108010,39233,778790,83,324180,0.0012312460725946064,706980,0.0011332408171247515,848926,0.0011485650691140817,9427,95402,0.0025177621482624585,0.0027285080441823706,818023,0.0014974676127410796,180762,0.0028626384866812294,42701,0.0010131828372080618,0.001836667118925664,0.001446549328200379,0.0014340202393413333,0.001287452228863464,0.001843760072186743,3209689,0.001836667118925664,0.0015043110855309705,0.0,0.0,35375804.12871372,109.12395622405367,30847832.82246624,95.15649584325449,33992514.809222504,104.8569153224212,906592.6536998012,2.7965718233691197,906592.6536998012,2.7965718233691197,-7094120.914874163,-21.883277546036656,-43798368.84622281,-135.105092375294,-26940054.986408304,-83.1021499981748,-39007539.23251038,-120.32679138907514,0.5,0.5,0.0016704891022283172,0.0016704891022283174,180078725.2202126,555.4899291141113,83691504.0216387,258.1636869073931,12027521.536043886,37.10136817830799,10357032.433815569,31.948400375765218,837.0165843034646,7656.228021469554,0.10932492892796651
230,AR,3,9,2640,1348979,6859916,3313371,1874092,1922533,107782,53222,658609,104,343660,0.0031074098996169016,1874092,0.0030040419098799963,5187463,0.007018443067030273,9101,105854,0.0024306941032498815,0.0030274364322433562,711831,0.00130307322440212,175473,0.0027788792067658876,52115,0.0012365523889627443,0.0020805087330262348,0.015267603204638424,0.0016613722188274134,0.002692902527758591,0.001713931742899547,7605201,0.0020805087330262348,0.003564391494624938,0.0,0.0,216168046.4645324,629.01718694213,26843308.42268367,78.11007514020739,29579762.193928123,86.07275270304406,2403233.527903997,6.9930557175813215,2403233.527903997,6.9930557175813215,-7871334.7238327265,-22.904425082444064,-42516851.86351808,-123.71777880323017,-26008426.90477373,-75.68069284983335,-47607266.975065656,-138.53013727249507,0.5,0.5,0.0028224501138255863,0.0028224501138255868,304260122.27039826,885.3521569877154,141404750.7026619,411.4670043143278,20321640.819544226,59.13298265595131,17499190.705718637,50.920068398180284,1853.2253045687164,10533.733923063492,0.1759324203653085
240,AR,4,9,810,263387,741408,42439,106116,54586,42275,21852,233425,0,273600,0.0003358435524363808,106116,0.00017009672487200504,148555,0.00020098934870912472,4905,97926,0.001310026873578801,0.002800694731081139,255277,0.00046730842504147754,196516,0.003112126801256063,44769,0.0010622510582648584,0.0012144639905949865,0.000645159342341159,0.0010371837175520635,0.00042720214192591596,0.0007807251952180515,1414321,0.0012144639905949865,0.0006628613422668824,0.0,0.0,6190471.940241042,22.625993933629537,9626553.555854438,35.18477176847382,10607901.24844154,38.77156889050271,136077.37989760403,0.4973588446549855,136077.37989760403,0.4973588446549855,-7281806.300810961,-26.614789111151172,-47615540.059217766,-174.03340664918775,-14017287.547293171,-51.23277612314756,-40896665.743197046,-149.47611748244535,0.5,0.5,0.0009386626664309345,0.0009386626664309346,101187835.44125475,369.8385798291475,47026999.588189825,171.88230843636632,6758371.198302729,24.70164911660354,5819708.531871795,21.270864517075275,283.9133648151768,4449.6564327485385,0.06380568232765882
260,CA,1,9,1640,400463,1616364,70428,597795,105525,75992,70374,402979,36,294080,0.0007321817781710991,597795,0.0009582246941541356,668223,0.0009040806809764561,4451,64780,0.0011887726023036174,0.0018527153634319404,473353,0.0008665169401029411,107445,0.0017015533806965218,151213,0.00358788825467185,0.001431605690770688,0.0012713341700773054,0.0024996307638915187,0.001366858668909841,0.0012222059619400997,3195993,0.001431605690770688,0.0014978920696613854,0.0,0.0,27845684.974074848,94.68744890531437,17850248.966120586,60.69861590764617,19669934.540336765,66.88633888852273,766579.7553233084,2.606704826317017,766579.7553233084,2.606704826317017,-4817059.944923045,-16.38010046559795,-26033766.724656783,-88.52613820952388,-12719866.844648706,-43.25308366651491,-138133697.80486622,-469.71469601763545,0.5,0.5,0.0014647488802160367,0.0014647488802160369,157899929.28728878,536.928486423044,73383918.89882344,249.537265025923,10546191.937555466,35.86164287797696,9081443.057339428,30.880859144924607,462.82004846671373,7024.7279651795425,0.0658844087288275
270,CA,2,9,10780,5972419,15552143,821897,5356364,945313,337899,515427,2869575,653,335990,0.007044821411582547,5356364,0.008585886893798413,6178261,0.008358955636262566,7307,46534,0.0019515527757880326,0.001330877689440289,3385002,0.006196562766650547,69107,0.0010944134159783566,148209,0.00351661120628954,0.0028084452349944546,0.006328938013146936,0.006913845316958159,0.00767651678608191,0.005203220486232924,14136104,0.0028084452349944546,0.006625282995772704,0.0,0.0,257455833.59688705,766.2604053599424,127649192.99300127,379.9196196107065,140661974.80296743,418.64928957102126,6868709.515038731,20.443196270837618,6868709.515038731,20.443196270837618,-3460281.992544751,-10.298764822002891,-16744525.264468856,-49.83637984603368,-20881614.700931948,-62.14951248826438,-135389531.44214728,-402.9570268226652,0.5,0.5,0.004716864115383579,0.00471686411538358,508477951.6383499,1513.3722778605015,236314892.18071735,703.3390642004742,33961421.63076177,101.07866790905018,29244557.515378196,87.03996403279322,3485.3039971071985,23061.775648084764,0.15112903925056811
280,CA,3,9,1770,546942,1638316,76234,381201,106930,83622,70231,465442,64,322700,0.0007421256116110991,381201,0.0006110392553237325,457435,0.0006188924151106221,7199,77923,0.001922708147378958,0.0022286066573742993,535673,0.0009805995290106174,115028,0.001821641605237652,106600,0.0025293386676279103,0.0020035329248155073,0.0011778296543371487,0.0020110276245860334,0.0010170844050283441,0.0010699577477682762,2592559,0.0020035329248155073,0.0012150757421024551,0.0,0.0,19061886.38540716,59.069991897760026,20200350.297618717,62.59792469048254,22259609.308541015,68.97926652786184,488831.404258986,1.5148168709606011,488831.404258986,1.5148168709606011,-5794377.309173178,-17.955925965829493,-27871116.560136076,-86.3685049895757,-20572977.17695485,-63.75264077147459,-97379538.70367454,-301.7649169621151,0.5,0.5,0.0016093043334589811,0.0016093043334589813,173483007.14687818,537.5984107433474,80626147.10629496,249.84861204305844,11586991.200904666,35.90638735948146,9977686.867445685,30.919389115109034,578.107627430027,7702.330337775023,0.07505619755034103
