,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,LABOR_INC_PROP_PRE_ADJ,QUAL_DIVS_ALL_PROP_PRE_ADJ,BUS_INC_ALL_PROP_PRE_ADJ,CAP_GAIN_ALL_PROP_PRE_ADJ,S_CORP_INC_ALL_PROP_PRE_ADJ,TOTAL_CAPITAL_INCOME,WAGE_INCOME_RATIO,CAPITAL_INCOME_RATIO,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,Rw,Rc,CORP_REV_WEIGHT,CORP_REV_PROPORTION,CORP_RATE_TOTAL,CORP_RATE_PER_FILER,GILTI_CHANGES_TOTAL,GILTI_CHANGES_PER_FILER,REPEAL_FIDII_TOTAL,REPEAL_FIDII_PER_FILER,BOOK_TAX_TOTAL,BOOK_TAX_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
130,AZ,3,9,520,178452,607090,34724,196376,86025,33210,506,212075,0,315570,0.00027500008395998216,196376,0.00031477736103382016,231100,0.0003126696407840781,7001,156067,0.0018698263286289882,0.0044635339398692905,212581,0.0003891494036037024,283036,0.0044823012951633,60277,0.0014302152614315904,0.0014111248116242478,0.0004143083428647145,0.0011339001776854347,0.000432398284917832,0.0005251373195674825,1227919,0.0014111248116242478,0.0005754987987415926,8497502.59436345,26.92747280908657,5909456.210819076,18.726292774405284,6537709.980542201,20.71714668866559,0.0,0.0,220344.1527236741,0.6982417616493143,220344.1527236741,0.6982417616493143,-440997153.2590859,-1397.462221564426,-54235845.67147593,-171.8662916990713,-16828436.957660895,-53.327112709259104,-47197103.62724248,-149.56144002041538,0.4,0.6,0.0009097492038946547,0.0009097492038946547,80421829.62428747,254.84624528404942,58860773.49198416,186.52208223843888,11735764.730241045,37.189101404572824,16011585.988545923,50.73861897057998,-1175.1536223000749,3555.2175428589535,-0.3305433797322756
140,AZ,4,9,1260,368486,1331406,44167,351934,93313,58536,23604,372123,17,324030,0.0006031012894049054,351934,0.0005641262464765372,396101,0.0005359098112687759,5048,81393,0.0013482192982315572,0.0023278490518032716,395727,0.0007244152865960849,130083,0.0020600602021605997,135473,0.003214419299432982,0.0014302116981667805,0.00104376870024866,0.0013864756236807378,0.0010729745149893452,0.0011115840700020737,2419064,0.0014302116981667805,0.0011337624273905949,18635829.842611577,57.51266809434799,10128695.432979865,31.25851135073871,12170176.814814227,37.55879645345871,0.0,0.0,394888.37253357604,1.2186784326561615,394888.37253357604,1.2186784326561615,-229991486.31816325,-709.7845456228227,-24926728.44614326,-76.92722416487133,-12133973.684084015,-37.44706874080799,-106075836.88128841,-327.36424677125086,0.4,0.6,0.0012523421357010691,0.0012523421357010691,110707044.79597451,341.65677497754683,81026536.17985918,250.05874820189234,16155213.550543793,49.85715381459677,22041221.58833882,68.02216334394599,-313.1609121979134,5814.3999012437125,-0.053859541400124125
150,AZ,5,9,3250,1502669,3295591,62082,741734,270926,158591,54792,1082044,92,379070,0.0014928392852752664,741734,0.0011889491134815843,803816,0.0010875329293660516,10644,72389,0.0028427983776498997,0.0020703336283339722,1136836,0.0020810846284250173,100542,0.0015922339801944223,76127,0.0018062942284287986,0.0028613569723590585,0.0012612594184746911,0.002101050579814852,0.0016647727633771654,0.0027558208283225308,4347941,0.0028613569723590585,0.0020377849210732294,46128733.915005736,121.68922340202532,20554372.365018375,54.22315763584134,34962221.75754029,92.23157136555331,0.0,0.0,832264.379437109,2.195542721494998,832264.379437109,2.195542721494998,-204548962.47939646,-539.6073613828487,-19266031.16035251,-50.8244681994157,-25585185.398849096,-67.49461946038751,-59607709.538150355,-157.2472354397614,0.4,0.6,0.0023672137415875613,0.0023672137415875613,209261694.7563404,552.0397149770238,153158729.0807152,404.03811718340995,30537057.26647954,80.55783171044804,41662961.85194108,109.90835954293686,603.9053767778153,10058.218798638773,0.06004098626881578
160,AZ,6,9,10120,5340516,14571804,813821,5302735,1199885,432467,405690,2811877,304,378320,0.00660074671539377,5302735,0.00849992325722937,6116556,0.008275471083321929,8309,59702,0.002219166828250002,0.0017074839862243549,3217567,0.005890057338637761,99475,0.0015753364283567083,79452,0.0018851877656695377,0.003146535680157218,0.006106691348949987,0.003987045691062892,0.007513987986783638,0.00538361903539997,13033181,0.003146535680157218,0.006108367090403967,203963073.50566748,539.1284455108572,156406403.47478446,413.4235659621074,98952963.28911439,261.5589006373292,0.0,0.0,5949946.280060559,15.727284521200461,5949946.280060559,15.727284521200461,-168699417.83896625,-445.9172600945397,-19061570.78311617,-50.384782150338786,-19972501.454250015,-52.79261327513749,-62211196.267094746,-164.4406752672202,0.4,0.6,0.004923634526305268,0.004923634526305268,435249292.1253857,1150.4792031227155,318559153.8519508,842.0362493443403,63514885.38933796,167.88667104392567,86655967.66297272,229.05468297465828,2921.486956851098,19648.604356100655,0.1486867415060964
170,AZ,7,9,480,215342,545051,20585,110879,54641,31120,16814,203953,0,305040,0.00024689761116551456,110879,0.000177731489663039,131464,0.00017786586610141948,6080,177204,0.0016238457474738249,0.005068054542475974,220767,0.0004041346422557922,299495,0.004742954346425658,48409,0.0011486187200862993,0.0013427353800175331,0.0002502369333744154,0.0013176975179177487,0.00028339174519015874,0.0005081761376127722,1112650,0.0013427353800175331,0.0005214747376820727,7629136.1850144,25.010281225460268,3361664.8693168284,11.02040673130353,6789461.98989731,22.257612083324513,0.0,0.0,124412.0427641273,0.40785484777120146,124412.0427641273,0.40785484777120146,-500723788.7966262,-1641.5020613579406,-57389747.59175046,-188.13843296535032,-14614611.727264423,-47.910476420352815,-37904417.76284788,-124.26048309352176,0.4,0.6,0.0008499789946162569,0.0008499789946162569,75138143.12407711,246.322263060835,54993640.951671824,180.28337579226275,10964729.030549714,35.945217120868456,14959630.305246122,49.04153653699883,-1431.1150515905697,3326.485051140834,-0.43021839256417577
180,AZ,8,9,1650,584084,1516571,47125,383599,120875,67593,39638,460211,48,367600,0.0006869774701136142,383599,0.0006148830860961237,430724,0.0005827534329601093,9061,76070,0.0024200109075428167,0.0021756106467469543,499849,0.0009150203463240225,114613,0.0018150694552726554,76135,0.0018064840474657686,0.002153302949572776,0.0013095693577315746,0.0018419406600030976,0.0011582540643250304,0.0013938001994446112,2905370,0.002153302949572776,0.0013616834212190388,21227603.82651068,57.74647395677552,11014039.882946065,29.96202362063674,15372341.818243578,41.81812246529809,0.0,0.0,430418.1602672866,1.1708872694975152,430418.1602672866,1.1708872694975152,-214950331.8985991,-584.7397494521194,-21962340.40879913,-59.745213299235935,-21780098.167885352,-59.24945094636929,-59613973.56637037,-162.1707659585701,0.4,0.6,0.0016783312325605337,0.0016783312325605337,148364480.95835117,403.603049397038,108588030.74666654,295.39725447950633,21650472.900030885,58.896825081694466,29538629.693065394,80.355358250994,104.21570213464341,7297.198041349293,0.014281605287962466
190,AZ,9,9,3910,1960242,4997824,179931,1503259,386789,173963,148411,1493312,121,361170,0.0022639180675307017,1503259,0.0024096218528248843,1683190,0.0022772930016068905,7570,76122,0.0020217947875619826,0.0021770978526577055,1641723,0.003005327504962725,127583,0.002020468937311223,62395,0.0014804698514694508,0.00241579561836391,0.0019170694618387957,0.0023019011644051803,0.0025282188138934943,0.0028932387742242006,5420411,0.00241579561836391,0.00254042817090192,69955068.28669868,193.6901411709131,43040837.73037023,119.17057820519487,50489502.083373785,139.79428547048144,0.0,0.0,1686735.296977419,4.67019768246925,1686735.296977419,4.67019768246925,-215097267.8425813,-595.5568509083847,-24447674.141465798,-67.69021275705568,-18196153.088057842,-50.38113101325648,-48855505.09849188,-135.27010853197075,0.4,0.6,0.002490575149886716,0.002490575149886716,220166843.2499857,609.5933860785384,161140212.19767052,446.16167510499355,32128419.433538634,88.95650090965096,43834122.6380062,121.36700899301216,879.1756680870553,10516.889553395908,0.08359654854444765
210,AR,1,9,930,271515,764804,27002,132245,51311,36908,36773,247602,15,268720,0.00034644149008043317,132245,0.00021197973331729718,159247,0.00021545522408456116,5851,99114,0.0015626844520508797,0.00283467166611907,284375,0.0005205750356325489,201543,0.00319173691661519,42461,0.001007488266098956,0.0011944814992013008,0.0005357464054909412,0.0012479538662627156,0.00044829618420095944,0.000772918774841943,1476747,0.0011944814992013008,0.0006921190441268933,10705042.043485384,39.83716151937104,4072103.735198206,15.153705474837027,8745660.598626822,32.54562592522634,0.0,0.0,148385.81332210804,0.5521948992338048,148385.81332210804,0.5521948992338048,-280065560.61256415,-1042.2207525028437,-38620016.6910438,-143.7184306752151,-14064160.068457918,-52.33760073108782,-33247112.781265546,-123.72399814403671,0.4,0.6,0.0008930640261566563,0.0008930640261566563,78946859.91224842,293.7885528142618,57781242.49233566,215.0239747407549,11520525.937420867,42.87185895140245,15717926.86035715,58.49183856935528,-663.1836742595067,4535.672819291456,-0.14621506018661778
220,AR,2,9,2410,1060632,2718098,141946,706980,204613,108010,39233,778790,83,324180,0.0012312460725946064,706980,0.0011332408171247515,848926,0.0011485650691140817,9427,95402,0.0025177621482624585,0.0027285080441823706,818023,0.0014974676127410796,180762,0.0028626384866812294,42701,0.0010131828372080618,0.001836667118925664,0.001446549328200379,0.0014340202393413333,0.001287452228863464,0.001843760072186743,3209689,0.001836667118925664,0.0015043110855309705,38045503.64317334,117.35919440796266,21707879.806256145,66.96242768294202,25157455.894050136,77.60335583333375,0.0,0.0,793268.571987326,2.4470003454479796,793268.571987326,2.4470003454479796,-269576594.7652182,-831.5645467493929,-34637925.68884288,-106.8478181530103,-22659859.334362127,-69.89900467136198,-33435033.62786604,-103.13724976206441,0.4,0.6,0.0016372534988888477,0.0016372534988888477,144733209.30177414,446.4594031148564,105930301.37810844,326.7638391575928,21120570.135666136,65.15075000205483,28815661.58044372,88.88784496404381,82.63219651785256,7656.228021469554,0.010792807670583451
230,AR,3,9,2640,1348979,6859916,3313371,1874092,1922533,107782,53222,658609,104,343660,0.0031074098996169016,1874092,0.0030040419098799963,5187463,0.007018443067030273,9101,105854,0.0024306941032498815,0.0030274364322433562,711831,0.00130307322440212,175473,0.0027788792067658876,52115,0.0012365523889627443,0.0020805087330262348,0.015267603204638424,0.0016613722188274134,0.002692902527758591,0.001713931742899547,7605201,0.0020805087330262348,0.003564391494624938,96018965.89816226,279.4010530703668,132648573.96687216,385.9878192599434,21891630.169955615,63.7014205026934,0.0,0.0,2102829.3369159973,6.118923752883656,2102829.3369159973,6.118923752883656,-299110719.5056436,-870.3681531328743,-33624438.40186724,-97.84216493588791,-21876246.929248933,-63.65665753724301,-40806228.83577056,-118.74011766213863,0.4,0.6,0.0029708383899854566,0.0029708383899854566,262622113.67471436,764.1916826942744,192213243.83205906,559.3122383520313,38323815.23081239,111.51665957868939,52286755.66374404,152.14676035542118,1177.888388051043,10533.733923063492,0.11182059435468268
240,AR,4,9,810,263387,741408,42439,106116,54586,42275,21852,233425,0,273600,0.0003358435524363808,106116,0.00017009672487200504,148555,0.00020098934870912472,4905,97926,0.001310026873578801,0.002800694731081139,255277,0.00046730842504147754,196516,0.003112126801256063,44769,0.0010622510582648584,0.0012144639905949865,0.000645159342341159,0.0010371837175520635,0.00042720214192591596,0.0007807251952180515,1414321,0.0012144639905949865,0.0006628613422668824,10377565.770284167,37.92969945279301,3798698.690602457,13.884132641090853,7850781.540696823,28.69437697623108,0.0,0.0,119067.70741040353,0.4351889890731123,119067.70741040353,0.4351889890731123,-276708639.43081653,-1011.3619862237447,-37656734.295198366,-137.63426277484783,-11790241.86220921,-43.09298926246056,-35054284.922740325,-128.1223864135246,0.4,0.6,0.0008835024015981241,0.0008835024015981241,78101612.30127417,285.4591092882828,57162605.38339863,208.92765125511195,11397180.9806158,41.65636323324488,15549642.268126985,56.83348782210155,-645.9564260275752,4449.6564327485385,-0.14516995543149608
260,CA,1,9,1640,400463,1616364,70428,597795,105525,75992,70374,402979,36,294080,0.0007321817781710991,597795,0.0009582246941541356,668223,0.0009040806809764561,4451,64780,0.0011887726023036174,0.0018527153634319404,473353,0.0008665169401029411,107445,0.0017015533806965218,151213,0.00358788825467185,0.001431605690770688,0.0012713341700773054,0.0024996307638915187,0.001366858668909841,0.0012222059619400997,3195993,0.001431605690770688,0.0014978920696613854,22624416.945486963,76.9328650213784,17087124.87045502,58.10366182826108,14557484.59372941,49.50178384701241,0.0,0.0,670757.285907895,2.2808667230273905,670757.285907895,2.2808667230273905,-183048277.9070757,-622.4438176927221,-20588795.906427912,-70.01086747289143,-10698953.420732556,-36.38109841108731,-118400312.40417105,-402.61259658654467,0.4,0.6,0.0014713775181051064,0.0014713775181051064,130069772.6004914,442.2938404532488,95198125.42140038,323.71506196069225,18980769.983555872,64.54287943265734,25896244.318649873,88.05850217168755,-23.73805200225287,7024.7279651795425,-0.003379212991580402
270,CA,2,9,10780,5972419,15552143,821897,5356364,945313,337899,515427,2869575,653,335990,0.007044821411582547,5356364,0.008585886893798413,6178261,0.008358955636262566,7307,46534,0.0019515527757880326,0.001330877689440289,3385002,0.006196562766650547,69107,0.0010944134159783566,148209,0.00351661120628954,0.0028084452349944546,0.006328938013146936,0.006913845316958159,0.00767651678608191,0.005203220486232924,14136104,0.0028084452349944546,0.006625282995772704,217684981.6179007,647.8912515786205,157984261.5253625,470.205248743601,104102254.47972919,309.8373596825179,0.0,0.0,6010120.8256588895,17.887796736982914,6010120.8256588895,17.887796736982914,-131490715.71670055,-391.35306323610985,-13242402.333338115,-39.4130847148371,-17563974.982092295,-52.27529087797939,-116048169.80755481,-345.39173727657015,0.4,0.6,0.005098547891461404,0.005098547891461404,450711633.60518813,1341.443595360541,329876048.57755286,981.8031744324321,65771267.79985211,195.75364683428705,89734442.88972071,267.0747429677095,3421.351436968178,23061.775648084764,0.14835594141478498
280,CA,3,9,1770,546942,1638316,76234,381201,106930,83622,70231,465442,64,322700,0.0007421256116110991,381201,0.0006110392553237325,457435,0.0006188924151106221,7199,77923,0.001922708147378958,0.0022286066573742993,535673,0.0009805995290106174,115028,0.001821641605237652,106600,0.0025293386676279103,0.0020035329248155073,0.0011778296543371487,0.0020110276245860334,0.0010170844050283441,0.0010699577477682762,2592559,0.0020035329248155073,0.0012150757421024551,22931681.39878296,71.06191942603955,11697066.645590758,36.247495028170924,16474072.087378372,51.05073469903431,0.0,0.0,427727.47872661275,1.325464762090526,427727.47872661275,1.325464762090526,-220186337.74858075,-682.3251867015208,-22041863.423375588,-68.3045039460043,-17304373.32641062,-53.62371653675433,-83468176.03172104,-258.6556431103844,0.4,0.6,0.0015304586151876761,0.0015304586151876761,135292541.58259058,419.25175575640094,99020672.40264265,306.85054974478663,19742916.135921024,61.18040327214448,26936071.6273031,83.47093779765449,-31.144325046251467,7702.330337775023,-0.004043493810374297
