,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
960,FL,1,9,2870,1246765,4502095,191359,1250397,327310,180080,98228,1233096,68,367920,0.002039362372952636,1250397,0.0020043012786929446,1441756,0.0019506418460332727,9202,93157,0.0024576691724102198,0.0026643007889970557,1331324,0.0024371131032561496,171175,0.0027108139042368385,144195,0.003421369504489742,0.0,0.0,53057458.21210501,144.20922540798276,48254839.44447176,131.15579322807068,53129065.650984064,144.40385315009803,1603441.0229543557,4.35812411109577,1603441.0229543557,4.35812411109577,-7193612.130292051,-19.55210950829542,-41204371.344399944,-111.99274664166107,-25313992.475825265,-68.80298020174294,-126932808.61656943,-345.00111061255006,-116.86382695590652,8.788619808654055,-13.297176291643886
970,FL,2,9,2010,750397,2219755,82647,562394,161104,102380,64774,774607,49,303490,0.0010055062863341352,562394,0.0009014793008374458,645041,0.0008727163035958568,6816,77053,0.0018204165484838142,0.002203724558482885,839381,0.0015365654293952862,153117,0.002424838279976819,183966,0.004365031119407468,0.0,0.0,23737883.457807306,78.21636119083762,30423995.502026666,100.24711029037749,33497126.36081724,110.37308102677926,721183.4406699566,2.376300506342735,721183.4406699566,2.376300506342735,-5950056.30790379,-19.605444356992948,-36857541.855647646,-121.44565506490378,-18750290.449383285,-61.782234832723596,-161942654.53001708,-533.6012867969853,-442.84546753092576,7.234791920656364,-61.210532712978065
980,FL,3,9,2020,775168,2241115,104448,599988,113591,96490,36260,708192,85,326040,0.0010151819551697037,599988,0.0009617399238805134,704436,0.0009530755130911849,9394,86773,0.00250894851180413,0.0024817176633386813,744452,0.0013627890160060564,167543,0.0026532957146636637,153680,0.003646423700197535,0.0,0.0,25923653.95608023,79.51065499963266,26983222.51691992,82.76046655907226,29708800.54893203,91.12010964584724,769391.9391044107,2.3598084256668224,769391.9391044107,2.3598084256668224,-6700637.69101444,-20.551581680206233,-40330094.86288769,-123.69676991438992,-25842169.67158254,-79.260733871864,-135282319.27732855,-414.9255283932295,-380.3237658038039,7.044604956447062,-53.98794796232545
990,FL,4,9,6360,3825725,8903745,467821,2709415,540420,278621,152719,1929245,187,412580,0.004033225094398312,2709415,0.004343007819924268,3177236,0.004298681258356734,12634,67005,0.0033742873640763655,0.0019163506163438896,2081964,0.00381122983203757,116890,0.001851129179297468,161815,0.003839445933416607,0.0,0.0,116924130.22730316,283.39747498013276,75462350.67434388,182.90355973227952,83084810.33841904,201.37866677594414,3474406.2559394143,8.421169848125004,3474406.2559394143,8.421169848125004,-5174146.664128502,-12.54095366747904,-28137163.525321513,-68.19807922177884,-34755159.84998657,-84.23859578745109,-142443444.12975612,-345.2504826451988,174.2939298626987,13.83407096805468,12.598889384417228
1000,FL,5,9,660,215907,1195456,49832,650489,68288,36985,31712,227012,0,323720,0.0005415185563433172,650489,0.0010426895893669728,700321,0.0009475080722784351,8682,128926,0.0023187876282183793,0.0036872982547981837,258724,0.0004736184809459185,278628,0.004412493976980878,145902,0.0034618721415032587,0.0,0.0,25772219.565973435,79.61268863824736,9377645.922729187,28.968386021034185,10324882.884621022,31.89448561911844,834151.6714935782,2.5767690334041093,834151.6714935782,2.5767690334041093,-9955705.287955096,-30.754063041996467,-67069908.45010935,-207.18493899082338,-23883512.570649307,-73.77830399928737,-128435456.4497709,-396.7485989428237,-562.8368066297228,3.9657636228839737,-141.92394205795298
1010,FL,6,9,2240,818235,3002022,208203,984794,165737,141005,64330,939262,36,372380,0.0013598581792645464,984794,0.0015785577488182869,1192997,0.0016140802399242009,7762,83261,0.0020730741269558927,0.0023812740641356404,1003592,0.001837169023861243,168854,0.002674057373950677,204403,0.004849947576727465,0.0,0.0,43902982.525938265,117.89833644647474,36375946.67245261,97.68501711276818,40050284.7201751,107.55219055850235,1262846.1990546295,3.391283632457784,1262846.1990546295,3.391283632457784,-6429439.973166229,-17.26580367679851,-40645672.08405029,-109.15106097011196,-21352663.507645696,-57.341058885132654,-179933055.09658894,-483.1974195622454,-337.03723171162767,7.0854261775605565,-47.567672468174145
1020,FL,7,9,4540,2308700,5655542,268550,1414720,306201,240382,121015,1734861,156,372970,0.0025618516609385847,1414720,0.0022676998625176504,1683270,0.0022774012386093255,10654,75171,0.0028454691765766663,0.00214989914455916,1855876,0.003397354601598566,155372,0.002460549600870957,207561,0.004924878641571451,0.0,0.0,61945313.690173656,166.08658522179707,67267621.11165161,180.35665364949355,74062330.31484874,198.57449745247268,1814159.8900141204,4.864090650760438,1814159.8900141204,4.864090650760438,-5804727.690309732,-15.563524386169751,-37400353.93323854,-100.27711058057898,-29308332.518739663,-78.58093819540355,-182712997.60230082,-489.8865796238325,-129.56223516070065,10.651679759766202,-12.163549607460643
1030,FL,8,9,3830,1794690,5674157,542717,1992811,440428,172830,162457,995670,57,374440,0.0025702838976134025,1992811,0.0031943403858881343,2535528,0.0034304743788748245,7349,74002,0.0019627701312804505,0.002116465611680927,1158127,0.002120059795312587,148630,0.0023537798778251575,183803,0.004361163556529201,0.0,0.0,93308903.10539523,249.19587411973941,41977183.94718923,112.10656966987828,46217303.5378144,123.43046559612863,2555472.3087105076,6.8247845014168025,2555472.3087105076,6.8247845014168025,-5714457.151538502,-15.261342675831916,-35777454.14294239,-95.54923123315456,-20216532.35218864,-53.99138006673603,-161799167.94723335,-432.1097317253321,-98.52920731247474,10.221902040380302,-9.639028717282542
1040,FL,9,9,1490,667856,1766276,86654,595152,137122,57087,32080,402766,43,421970,0.0008000890284743636,595152,0.00095398814505846,681806,0.0009224579710273871,10929,150297,0.0029189161470627354,0.004298511284003247,434846,0.0007960262749702728,313321,0.004961909877548652,301893,0.00716312981600556,0.0,0.0,25090856.811944928,59.46123376530305,15761320.244411401,37.35175544330498,17353372.794351947,41.1246600335378,763190.516046768,1.8086369079478828,763190.516046768,1.8086369079478828,-11605980.466808766,-27.504278661536997,-75421030.13873951,-178.73552655103327,-30064836.314746175,-71.24875302686489,-265752116.17380628,-629.7891228613557,-765.7227580427493,5.027954593928478,-152.29309329233007
1050,FL,10,9,3620,1962256,5353743,150546,1838864,282899,190839,83287,1419311,113,415140,0.0024251425233493664,1838864,0.0029475738237875033,1989410,0.0026915971876774244,11012,137696,0.0029410837781548944,0.003938121251669102,1502598,0.0027506461798378784,299894,0.004749273112295618,309426,0.007341868166692625,0.0,0.0,73211443.50482595,176.35362409024896,54462794.36078999,131.19139172517703,59964086.72046575,144.4430474549929,2358059.0590300024,5.680153825287861,2358059.0590300024,5.680153825287861,-10632927.379506577,-25.61287127115329,-72188951.3068934,-173.89061836222334,-30293162.914995413,-72.97095658090142,-272383308.9842964,-656.1239798243879,-465.2500551176714,8.304449101507926,-56.0241925058209
1060,FL,11,9,1640,488675,2499240,94680,651090,104867,99014,35330,733126,27,366200,0.00113210761145159,651090,0.0010436529514579683,745770,0.0010089988663242835,5849,80494,0.0015621502922655267,0.0023021375496154774,768456,0.0014067305831456562,159870,0.002531782204587956,179646,0.0042625288394435605,0.0,0.0,27444769.16402051,74.94475468055846,27853265.546283994,76.06025545134898,30666726.712575305,83.74310953734381,834922.3611663746,2.279962755779286,834922.3611663746,2.279962755779286,-6215771.383961789,-16.97370667384432,-38483089.50973693,-105.08762837175568,-16090148.010334924,-43.938143119429064,-158139819.9433561,-431.8400326142985,-358.53146559851774,6.470622610595303,-55.40911395627391
1070,FL,12,9,2510,1005907,2911307,97636,758303,161413,121828,56017,1068546,71,370090,0.0013187660304621782,758303,0.0012155080926591281,855939,0.001158053395340039,10121,70154,0.0027031155937800298,0.0020064123742853405,1124563,0.002058617754008074,134968,0.0021374215336762824,171737,0.004074868994018897,0.0,0.0,31499052.353249058,85.11187104014985,40760631.52935986,110.13707889799741,44877867.03737601,121.26203636244159,972406.4741273025,2.6274864874146897,972406.4741273025,2.6274864874146897,-5417313.410570419,-14.637827043612146,-32488807.311879493,-87.78623392115294,-27842090.615934305,-75.23059422284932,-151177639.6781011,-408.48885319273984,-264.37754910493595,8.055994487827284,-32.81749379352406
1080,FL,13,9,4290,2076863,6274693,319186,2194205,474977,236860,135623,1640272,106,363690,0.0028423151457331076,2194205,0.0035171612593555904,2513391,0.0034005238473385326,7417,67632,0.00198093156398246,0.0019342828876139084,1775895,0.003250941900324098,140262,0.002221259996121323,162277,0.0038504079828016358,0.0,0.0,92494248.64760809,254.3216713344004,64368649.626417145,176.98768078973066,70870533.42706534,194.86522430384488,2813729.0074844724,7.736613620073338,2813729.0074844724,7.736613620073338,-5222563.796557553,-14.35993235051157,-33763151.941044115,-92.83497467910615,-20403595.10901934,-56.10161156209777,-142850136.1619407,-392.7799394042748,85.57134567213228,10.630363771343728,8.049710011129344
1090,FL,14,9,5480,2870736,7737327,281057,2714986,691243,278333,116941,2055116,252,372450,0.0035048601930946595,2714986,0.004351937753716174,2996043,0.004053533918579194,10674,95620,0.0028508107744301984,0.002734742868962058,2172057,0.003976153495106557,211511,0.0033495952078226258,176406,0.00418565212947063,0.0,0.0,110256122.58535409,296.0293263132074,78727839.20310983,211.37827682402963,86680146.19332294,232.72961791736594,3481550.2029729392,9.347698222507557,3481550.2029729392,9.347698222507557,-7383805.746197557,-19.82495837346639,-50913847.15890391,-136.6998178518027,-29363350.976631045,-78.83837018829654,-155287694.0033604,-416.9356799660636,106.53379111998879,12.180829641562626,8.746020940682168
1100,FL,15,9,1440,486732,1903423,191527,500946,134952,130035,34673,764723,29,373370,0.0008622139794945742,500946,0.0008029823394938694,692473,0.0009368900223395626,10530,114115,0.002812351269884766,0.0032637019712571146,799396,0.0014633691470224775,213721,0.0033845938859494752,134967,0.003202413245344617,0.0,0.0,25483408.6076361,68.25242683567534,28974709.111045055,77.60320623254427,31901447.405090008,85.44191393280127,642385.8715950955,1.7205074633609971,642385.8715950955,1.7205074633609971,-8811995.322394209,-23.60124092025125,-51445827.06643202,-137.78778977001906,-28967218.07981309,-77.58314294081765,-118809531.4022853,-318.2085636293363,-322.4421753326814,5.953900956156092,-54.156456028931636
1110,FL,16,9,6160,3065142,9339940,615255,2875396,646049,325214,231021,2053864,111,412160,0.004230813032962486,2875396,0.004609064064891853,3490651,0.004722720009833765,10473,86155,0.0027971277160021984,0.002464042793091677,2284885,0.00418269570212317,150105,0.0023771387240862896,164725,0.0039084926081145175,0.0,0.0,128457984.26747839,311.67018698437107,82817374.90203875,200.93501286403037,91182766.3062851,221.23147880989202,3687251.2519134823,8.946164722227975,3687251.2519134823,8.946164722227975,-6652915.541347528,-16.141584679123465,-36132508.6061116,-87.66621847367915,-28810415.474822644,-69.90104686243848,-145005075.7610486,-351.8174392494385,226.20271883806993,13.172311723602485,17.17259077863714
1120,FL,17,9,2210,631367,2685969,163584,1017783,138908,101771,74585,699176,33,344590,0.0012166922540544388,1017783,0.0016314368703155406,1181367,0.0015983452856952142,6206,82057,0.0016574978139510784,0.002346839527279017,773761,0.0014164418818323574,151787,0.0024037757270769507,204679,0.004856496333502936,0.0,0.0,43474991.77090982,126.16440340958769,28045549.260280676,81.38816930346405,30878433.02394539,89.60919650583415,1305149.4962524325,3.787543156366791,1305149.4962524325,3.787543156366791,-6336466.723653346,-18.38842312212585,-36537391.05156965,-106.03148974598696,-17072227.483696107,-49.54359523983896,-180176013.97295892,-522.8706984328011,-392.0973510091334,7.117699294814127,-55.087653294767726
1130,FL,18,9,7930,3785731,14792896,1330630,6128380,1167503,407069,392421,2437275,114,382540,0.006700897135533915,6128380,0.009823375992037942,7459010,0.010091761044157708,9091,74668,0.0024280233043231154,0.0021355132873840093,2829696,0.005180023194828241,145500,0.0023042116142337377,222179,0.005271725476875248,0.0,0.0,274495900.40108967,717.5613018274943,102564459.25759917,268.11433904323513,112924505.64725566,295.1965955122488,7858700.793630353,20.543474652664695,7858700.793630353,20.543474652664695,-5765885.875936825,-15.072635217067038,-35024016.53635281,-91.55648177014903,-25008640.034528088,-65.37522882451009,-195581015.1920717,-511.26944944861117,638.6853904279699,17.553204893605898,36.38568536624464
1140,FL,19,9,11670,5434758,22911804,2192433,9696234,1667208,669219,524521,4090547,99,403910,0.010378606176472443,9696234,0.01554240309654134,11888667,0.016084920987847355,7886,78187,0.002106192033647793,0.002236157087382728,4615068,0.008448313630054105,147361,0.002333683351787614,349288,0.008287688973155887,0.0,0.0,437509850.86944807,1083.1864793380903,167276609.8750713,414.14327418254385,184173237.1351795,455.97592814037654,12433922.477233073,30.783893632821847,12433922.477233073,30.783893632821847,-6037624.135933366,-14.947944185420925,-35471986.94717173,-87.8215120872762,-21693777.94657227,-53.70943513795714,-307473260.90408343,-761.2420115968494,1097.1525659191507,22.791767968111706,48.138107032951226
1150,FL,20,9,870,370920,1217612,70811,277490,87037,59165,21256,405178,22,375870,0.0005515547978564657,277490,0.0004447975817476411,348301,0.0004712382023138693,12646,152226,0.003377492322788485,0.0043536809032693816,426434,0.0007806273221799749,346871,0.005493224651827291,321693,0.007632931932506804,0.0,0.0,12817679.102937244,34.10136244695571,15456420.979163501,41.121720220191825,17017675.62352345,45.275429333342515,355838.06539811287,0.9467051517761802,355838.06539811287,0.9467051517761802,-11754938.43882733,-31.273946946623383,-83497014.70777482,-222.14333335401818,-34788170.9247214,-92.5537311430053,-283181774.6960024,-753.4035030622354,-976.9825922018398,4.034096895203128,-242.18124095223197
1160,FL,21,9,7550,3501502,18322118,2142337,7822382,1912438,586826,378534,3646963,174,386630,0.008299566766582715,7822382,0.01253874589032497,9964719,0.01348189143333742,9574,83630,0.002557022892485921,0.00239182750607924,4025497,0.007369048770861428,175768,0.002783550976018114,265812,0.006307022231890338,0.0,0.0,366707446.98677784,948.4712696551686,145907165.66305628,377.3819043091749,160645263.20477912,415.50128858282886,10030996.712259976,25.944693149160635,10030996.712259976,25.944693149160635,-6457934.2664139485,-16.70313805554134,-42309974.83547533,-109.43272595369044,-26337335.792604987,-68.12025914337994,-233990524.80313155,-605.2052991312923,993.7824265615898,19.918371569717817,49.89275469047135
1170,FL,22,9,9590,5061226,18414496,1382357,6698995,1416694,662004,305313,3958947,260,390500,0.008341412222373544,6698995,0.010738032996286492,8081352,0.010933766451275168,10590,67894,0.0028283760634453627,0.001941776117395001,4264260,0.007806126774317196,147378,0.0023339525723885895,291161,0.006908487577910037,0.0,0.0,297398447.47468454,761.5837323295378,154561310.1314805,395.80361109213953,170173563.68011487,435.78377382871923,8590426.397029193,21.998531106348764,8590426.397029193,21.998531106348764,-5242795.516966502,-13.425852796329071,-35476079.10030656,-90.84783380360196,-29132273.453487236,-74.60249283863568,-256304889.14046237,-656.3505483750637,801.9414516494635,21.029869398207428,38.13344897509542
1180,FL,23,9,6120,3175918,10635192,515592,3652474,771994,366719,193352,2754698,277,371220,0.00481753725630554,3652474,0.0058546672045700155,4168066,0.005639237122390001,13764,68894,0.0036760876428009416,0.001970376231063293,2948050,0.005396681261702103,151342,0.0023967284819337614,336138,0.00797567393113612,0.0,0.0,153387249.72900802,413.1976987473951,106854288.98170164,287.8462609280256,117647651.50510585,316.92164081974533,4683733.763656013,12.617137448564227,4683733.763656013,12.617137448564227,-5320015.823870891,-14.3311670272908,-36430272.92539317,-98.1366115117536,-37863702.7208497,-101.99801390240208,-295897502.84515005,-797.0947223887454,31.639360562102638,15.144652766553525,2.0891440067861535
1190,FL,24,9,1630,765241,2609845,105807,743472,165191,80171,66803,671366,89,368510,0.0011822095473859554,743472,0.0011917350091790054,849279,0.001149042664887326,11544,143310,0.0030831702810588542,0.004098682289802893,738169,0.001351287396845162,357157,0.005656118951923567,370887,0.008800176645595804,0.0,0.0,31253960.48493527,84.81170249093721,26755490.45753421,72.6045167228412,29458065.251224533,79.93830629080495,953388.0073432043,2.58714283830345,953388.0073432043,2.58714283830345,-11066442.18246781,-30.03023576692033,-85973008.06923822,-233.29898257642455,-31756653.8949062,-86.17582669372935,-326486553.55160433,-885.9638912149042,-992.9401250707881,5.073390138666522,-195.7153102622954
1200,FL,25,9,2250,884125,2972924,134934,943352,160793,128813,44769,927014,44,386530,0.0013466773453798381,943352,0.0015121290437017576,1078286,0.0014588805550951988,10676,105053,0.0028513449342155517,0.0030045277411950544,971783,0.0017789396742052051,253773,0.004018877621848373,568492,0.013488825495657842,0.0,0.0,39681551.098589405,102.66098646570617,35223005.54926306,91.12618826291119,38780884.89767347,100.33085374401333,1209703.234961406,3.1296490180876155,1209703.234961406,3.1296490180876155,-8112224.901226647,-20.987309914435222,-61086939.85209527,-158.03932386126633,-29368852.822420184,-75.98078499060922,-500435425.88890594,-1294.6871546552813,-1249.3172469127862,6.253982873256927,-199.7634583003217
1210,FL,26,9,1850,565739,3464688,408778,1434019,278424,153618,71178,869220,25,383860,0.0015694369712812642,1434019,0.002298634845868934,1842797,0.0024932352922024093,13755,113315,0.003673683923766852,0.003240821880322481,940398,0.0017214864962066907,270356,0.00428149439984726,491600,0.011664379821818768,0.0,0.0,67815999.94790553,176.66857694968354,34085432.62489247,88.7965211923422,37528405.61730586,97.76586676732626,1838907.876695147,4.790569157232186,1838907.876695147,4.790569157232186,-8750219.076870698,-22.795339646930387,-65078714.87767835,-169.5376305884394,-37838944.41479858,-98.5748564966357,-432748491.3894763,-1127.3602130711101,-1045.4559365792993,6.483103214713697,-161.25856737967544
1220,FL,27,9,11150,7193210,24984987,1210014,10389015,1371032,623344,464173,4802217,453,365550,0.011317718168210747,10389015,0.01665288388316685,11599029,0.015693051626456532,10130,62543,0.002705519312814119,0.0017887369091559718,5266390,0.00964061947043481,160079,0.002535092034329364,363464,0.008624048306667081,0.0,0.0,426851004.23961765,1167.695265325175,190884265.51460925,522.1837382426734,210165504.45547888,574.929570388398,13322307.106533479,36.444555071901185,13322307.106533479,36.444555071901185,-4829589.654721124,-13.2118442202739,-38533398.921806335,-105.41211577569781,-27866848.92198543,-76.23266016136077,-319952192.17734873,-875.2624597930482,1267.5786041496676,26.600032827246615,47.653272173832704
1240,GA,1,9,1940,631345,1812212,98748,451068,279217,78801,49241,698784,54,309670,0.0008208971522398444,451068,0.0007230313006009044,549816,0.0007438804466349576,8936,105126,0.00238662592095824,0.00300661554949284,748025,0.001369329726695516,205454,0.0032536734913455553,96641,0.002293037693979633,0.0,0.0,20233548.148470845,65.33906464452754,27112728.588571213,87.5536170393361,29851388.041962247,96.39741674027916,578425.0404807235,1.8678756110721848,578425.0404807235,1.8678756110721848,-8117861.983630667,-26.214557379244575,-49455837.06845244,-159.70496679837387,-24582246.985869873,-79.3820744207378,-85071698.44664438,-274.7172746686614,-286.99302362073047,6.260496657732425,-45.84189391208467
1250,GA,2,9,870,269549,836377,83907,227618,165832,34439,24802,300053,0,259390,0.0003788626813523497,227618,0.0003648561604462668,311525,0.00042148165229450424,7138,115757,0.0019064162739256844,0.0033106633579004494,324855,0.0005946774618036454,272709,0.004318757698323494,83599,0.001983585208958965,0.0,0.0,11464300.942410516,44.19715849651303,11774613.74371218,45.39347601569906,12963968.66731947,49.97867561324442,291884.92835701344,1.125274406711953,291884.92835701344,1.125274406711953,-8938791.066331213,-34.46081601577244,-65645117.014517106,-253.0749721057755,-19636087.62143455,-75.70102016821987,-73591011.2523776,-283.7079735239508,-505.12492287483815,4.142040942210571,-121.95073151673326
1260,GA,3,9,2090,1117857,2273863,123129,420602,348675,87228,42636,673177,37,322830,0.0010300161687945722,420602,0.0006741963763675135,543731,0.0007356476696372461,9611,97198,0.002566904848514956,0.0027798738483306227,715813,0.0013103626478461246,195686,0.0030989825013260698,98491,0.002336933346278992,0.0,0.0,20009616.614133094,61.98189949550257,25945180.427353267,80.36793491110883,28565905.723045517,88.48590813445317,539357.1010940108,1.6707155502710738,539357.1010940108,1.6707155502710738,-7505659.390492681,-23.249572191223496,-47104534.02015626,-145.9112660538248,-26439119.939704046,-81.89796468637996,-86700227.1469506,-268.56310487547813,-285.4447341652997,7.635820710590713,-37.38232535625073
1270,GA,4,9,980,407489,851405,27762,199191,105650,20902,34031,250045,55,339680,0.000385670076074303,199191,0.0003192896144217607,226953,0.0003070589051703543,10895,133944,0.0029098354307117305,0.003830813625185672,284076,0.0005200276881665123,286933,0.004544016158810509,137761,0.0032687075440064593,0.0,0.0,8352002.220633636,24.58785392320312,10296548.225696944,30.312494776545407,11336603.602029968,33.37436293579242,255431.69153740857,0.7519774244506846,255431.69153740857,0.7519774244506846,-10343196.788001314,-30.449825682999627,-69069045.61391973,-203.3356265129526,-29971304.936330825,-88.23394058034275,-121269049.88263963,-357.00968524093156,-589.2504115327843,4.802402260951483,-122.69909505998736
1280,GA,5,9,6200,3662434,9181186,854099,2645852,1025528,246240,216742,2366608,420,344120,0.004158900526861277,2645852,0.004241120657544991,3499951,0.004735302561366833,9178,104867,0.002451259254985981,0.002999208120052752,2583350,0.004729063800620115,252427,0.003997561684853468,79209,0.001879422012421568,0.0,0.0,128800229.66917785,374.28870646628457,93635463.25227827,272.1011950839192,103093590.8535185,299.5861642843151,3392896.5260359924,9.859631890142952,3392896.5260359924,9.859631890142952,-8097861.924142431,-23.532087423405876,-60762937.60977272,-176.5748506618991,-25247970.326355606,-73.369668506206,-69726556.66084017,-202.62279629443267,489.5959267288612,14.79555387655469,33.09074677526497
1290,GA,6,9,10970,6527311,11725439,431962,2609799,1352215,331114,277198,2945581,507,351250,0.005311398160845425,2609799,0.004183330152608786,3041761,0.00411538865954573,10927,46742,0.002918381987277382,0.0013368265130832937,3222779,0.005899598392125996,76316,0.00120857878729802,123457,0.0029293111059037424,0.0,0.0,111938571.53964385,318.6863246680252,116812048.16409473,332.56099121450455,128611244.94834672,366.153010529101,3346664.1220870283,9.527869386724635,3346664.1220870283,9.527869386724635,-3609431.585324893,-10.275961808754143,-18370397.566929903,-52.30006424748727,-30059334.468957037,-85.57817642407697,-108677442.02902885,-309.401970189406,578.8998925153558,21.273258362989324,27.212563427636976
1300,GA,7,9,3260,1709100,3533762,76586,872959,440641,144873,72230,1198173,97,373850,0.0016007261636571091,872959,0.0013992938562284731,949545,0.0012846988059641603,12390,103031,0.0033091198702632713,0.0029466983113577688,1270403,0.002325591514699594,186051,0.0029463977665965713,240508,0.005706624617953597,0.0,0.0,34943807.522225164,93.47012845319023,46046711.99105196,123.16895008974711,50697895.02045114,135.61025817962056,1119435.0849827784,2.994342878113624,1119435.0849827784,2.994342878113624,-7956085.440665975,-21.281491081091282,-44785246.05226789,-119.79469319852316,-34083934.6637117,-91.17008068399545,-211715773.32607844,-566.3120859330706,-440.3203284178954,9.47777985823191,-46.458172167341054
1310,GA,8,9,1390,472092,1369821,61084,307069,185605,69083,48708,534262,29,284330,0.0006205025449441545,307069,0.0004922107053575495,368153,0.0004980972144681121,8178,107208,0.002184179362309365,0.003066160986150223,582970,0.0010671811112886401,226567,0.0035880296412515137,106298,0.0025221729989822854,0.0,0.0,13548244.233532649,47.649717699618925,21130186.003515076,74.3157106303066,23264548.226092353,81.8223480677113,393768.56428603956,1.3848998146028895,393768.56428603956,1.3848998146028895,-8278634.662605602,-29.116289742924074,-54538050.547023006,-191.81250851835193,-22497047.43178646,-79.12301702875693,-93572618.2622428,-329.09864686189565,-422.592886125086,5.47578869623325,-77.17479792742627
1320,GA,9,9,1760,649248,2449879,72222,392190,238760,111480,45787,735477,22,328620,0.001109748028614863,392190,0.000628653874321984,464412,0.0006283320346854837,7391,96690,0.0019739874867728685,0.0027653449905871304,781264,0.0014301768251021633,168155,0.0026629876562987913,202388,0.004802136906790596,0.0,0.0,17090631.343445156,52.0072769260701,28317501.137022834,86.17096079673432,31177854.787227158,94.8750982509499,502923.09945758723,1.530409285672166,502923.09945758723,1.530409285672166,-7466431.474585252,-22.72056318722309,-40477412.37574163,-123.17391630376007,-20332071.113760546,-61.87107027496971,-178159279.2419311,-542.1437503558246,-513.7951455766789,7.024745907126772,-73.14074450086821
1330,GA,10,9,2110,793127,2109478,83322,533819,298374,116105,54004,804424,45,313850,0.000955552928086009,533819,0.0008556755208870374,617141,0.000834968648996654,9471,92986,0.0025295136635402294,0.0026594101695597777,858428,0.001571432744397284,188232,0.0029809371860511674,91780,0.0021776989016406155,0.0,0.0,22711147.25270899,72.36306277747009,31114368.339066222,99.13770380457615,34257233.827860795,109.15161327978586,684540.4167096299,2.1811069514405923,684540.4167096299,2.1811069514405923,-7180407.4578114,-22.87846887943731,-45310245.227977745,-144.36911017357892,-26053990.734464362,-83.01414922563123,-80792629.25086683,-257.4243404520211,-222.67147496595527,7.11902182571292,-31.278380712599695
1340,GA,11,9,6930,4272045,9621429,524958,3063314,1415811,296568,214958,2497550,316,362420,0.0043583221315044015,3063314,0.004910283827646738,3588272,0.004854797565017592,10361,73264,0.0027672147680224174,0.002095358727793728,2712508,0.004965499600012567,127915,0.0020257266572832203,110336,0.0026179841578929937,0.0,0.0,132050493.7684785,364.3576341495461,98316892.08024883,271.2788810778898,108247891.28027397,298.68078825747466,3928227.0621173903,10.838880476015094,3928227.0621173903,10.838880476015094,-5657468.565043066,-15.610254856362964,-30791045.19070495,-84.95956401607238,-28502312.1106309,-78.6444239021878,-97127212.25783007,-267.99628126988046,508.7845403924372,15.31109210308482,33.229800785401146
1350,GA,12,9,1210,414359,1130179,36840,202426,152122,67911,31491,462860,22,285930,0.0005119493318779895,202426,0.0003244750992210458,239266,0.00032371793280762975,8397,108776,0.002242669858805544,0.003111005964382105,494351,0.0009049557430856656,229399,0.0036328786260728875,99404,0.0023585964438732157,0.0,0.0,8805127.77236753,30.794697206895147,17918123.71309618,62.66612007517987,19728035.19926751,68.9960311938849,259580.07937683663,0.9078448549534384,259580.07937683663,0.9078448549534384,-8399716.103831684,-29.37682685913225,-55219755.11630789,-193.12333478931168,-23099499.545697104,-80.78725403314483,-87503928.0676963,-306.03269355330434,-445.0475710490263,5.268838526912181,-84.46787062761777
1360,GA,13,9,960,440413,1012040,24543,180686,144075,58073,29171,408543,32,352470,0.000458434638967633,180686,0.00028962735902430457,205229,0.0002776671471591327,12937,140369,0.0034552125715573805,0.004014569355504446,437714,0.0008012764172197468,294687,0.004666812425867336,107946,0.0025612757205981463,0.0,0.0,7552546.4027284095,21.427487169768803,15865273.060950987,45.01169762235364,17467825.89539048,49.5583337458237,231701.88721944366,0.6573662644180885,231701.88721944366,0.6573662644180885,-10839337.259862004,-30.75251017068688,-70935548.87318352,-201.2527275319418,-35588689.48704102,-100.96941438148217,-95023329.23419122,-269.59267238117064,-485.2550733984991,4.918262547167135,-98.66392221741003
