,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,LABOR_INC_PROP_PRE_ADJ,QUAL_DIVS_ALL_PROP_PRE_ADJ,BUS_INC_ALL_PROP_PRE_ADJ,CAP_GAIN_ALL_PROP_PRE_ADJ,S_CORP_INC_ALL_PROP_PRE_ADJ,TOTAL_CAPITAL_INCOME,WAGE_INCOME_RATIO,CAPITAL_INCOME_RATIO,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,Rw,Rc,CORP_REV_WEIGHT,CORP_REV_PROPORTION,CORP_RATE_TOTAL,CORP_RATE_PER_FILER,GILTI_CHANGES_TOTAL,GILTI_CHANGES_PER_FILER,REPEAL_FIDII_TOTAL,REPEAL_FIDII_PER_FILER,BOOK_TAX_TOTAL,BOOK_TAX_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
1390,HI,1,9,2620,958209,2705477,135480,749468,179240,96094,166647,627522,100,355610,0.0012255290025396574,749468,0.0012013461890419152,884948,0.001197301485385497,8547,56338,0.002282731842707036,0.0016112732038442213,794169,0.001453800634631264,88900,0.0014078653780438437,25769,0.0006114308454606344,0.0022602239843143124,0.0018442511294455399,0.0027051472070131074,0.0016161495168471624,0.001478552650756389,3791403,0.0022602239843143124,0.0017769477237873756,0.0,0.0,23347378.965017192,65.65445000145438,24859990.85219462,69.90801960629516,29366772.819551535,82.58140327761181,840942.3323293406,2.3647882014829182,840942.3323293406,2.3647882014829182,-4833819.611532664,-13.593036223763853,-21117980.670657657,-59.38522727329843,-21457679.32144614,-60.34048345503822,-21033221.083845824,-59.146877432709495,0.5,0.5,0.0020185858540508438,0.002018585854050844,200445575.30724883,563.6668690623121,92854949.28633884,261.11456170056755,18974707.028077934,53.35819304315945,11505939.368089812,32.35550003680946,940.9029487463656,8905.579145693317,0.10565320158895904
1400,HI,2,9,1790,510375,1771858,92785,617016,108998,69498,90053,381340,42,328750,0.0008026175670249322,617016,0.000989034648814741,709801,0.0009603341570669815,6072,75571,0.0016217091083324119,0.0021613391900264767,471393,0.0008629289767804276,116325,0.0018421815534415088,36522,0.0008665713585282039,0.0018018111254674057,0.0013455531067427305,0.002450532755281076,0.0013833482026041346,0.0011893869212833803,3188106,0.0018018111254674057,0.001494195605134267,0.0,0.0,18726516.062806137,56.96278650283236,14756085.502945313,44.88543118766635,17431165.330964636,53.02255613981638,692324.2541703187,2.10592929025192,692324.2541703187,2.10592929025192,-6484017.57007943,-19.72324736145834,-27632723.301622633,-84.053911183643,-15244065.618324671,-46.369781348516106,-29810054.733370215,-90.67697257298924,0.5,0.5,0.0016480033653008363,0.0016480033653008366,163646734.17437306,497.78474273573556,75808154.80383848,230.59514769228434,15491231.633827863,47.121617137118974,9393619.182214769,28.573746561870017,722.3339740712212,7092.599239543726,0.10184333693125591
1420,ID,1,9,2480,699816,2791405,57671,834355,175683,188879,55665,1225960,31,405410,0.0012644527324882867,834355,0.001337414271934315,892026,0.0012068777541759327,8912,106932,0.0023802160035340013,0.003058267354777775,1281625,0.002346134435314516,144515,0.002288612655883083,167296,0.003969495701120815,0.002188497980567386,0.001213220000915236,0.0023659736538648836,0.001981318790762295,0.0032206525481384167,5021465,0.002188497980567386,0.002353450899793025,0.0,0.0,23534116.20643069,58.05016207402553,40118898.843878224,98.95882894817154,47391915.59335322,116.89873361129035,936189.9903540205,2.309242471458574,936189.9903540205,2.309242471458574,-9174802.064333325,-22.630921941573533,-34329189.83824624,-84.67770858697675,-22374030.43321961,-55.188649597246275,-136550652.11855602,-336.82112458635953,0.5,0.5,0.0022709744401802055,0.002270974440180206,225507761.90989444,556.2461752544201,104464824.24828947,257.67697947334665,21347159.737693936,52.65573058803171,12944554.309027174,31.92953876082774,677.7162289408747,7084.672307047187,0.09565950259502394
1430,ID,2,9,2810,992566,3272113,189713,935147,285302,135581,68787,1043809,58,368220,0.0014822042032096544,935147,0.0014989769872015616,1124860,0.0015218934319877891,6827,112684,0.001823354427303257,0.003222775208597789,1112596,0.0020367110412118903,145210,0.0022996190275112096,191411,0.004541681460687861,0.0019896547823821456,0.0018139221565612734,0.0018016518377371275,0.002040944161823025,0.0027010689687662253,4662930,0.0019896547823821456,0.002185413381188934,0.0,0.0,29676921.92376189,80.59562740688145,34827758.80472333,94.58410408104756,41141563.03248019,111.7309299670854,1049283.891041093,2.849611349305016,1049283.891041093,2.849611349305016,-9668325.625793368,-26.256926907265676,-34494285.412668146,-93.67846779824058,-17139531.616650615,-46.54698717248008,-156233842.24766243,-424.29482985080233,0.5,0.5,0.0020875340817855395,0.00208753408178554,207292134.3213041,562.9572927089895,96026567.76213484,260.78585563558426,19622820.368784077,53.291022673358526,11898944.266177578,32.31476906788762,611.1816125106556,7258.448753462604,0.08420278674821458
1450,IL,1,9,1460,653426,1513036,60633,252944,82622,54641,129769,408498,61,326790,0.0006853761831597877,252944,0.0004054520145503453,313577,0.00042425793140696174,9123,88947,0.002436569860888767,0.0025438943104535475,538267,0.0009853480886323524,203004,0.003214874051793166,32366,0.0007679603688221852,0.0018318678199201889,0.0008651894739204692,0.001233760341649667,0.0005710079876277412,0.000982352693538008,1796144,0.0018318678199201889,0.0008418134375043623,0.0,0.0,8273029.662435754,25.316042909623164,16849452.31561323,51.56048935283585,19904031.390373517,60.90771256884702,283816.4101852417,0.8684978432180964,283816.4101852417,0.8684978432180964,-7631682.931360642,-23.35347755855639,-48223110.77689749,-147.56605397012603,-22903756.69235441,-70.08707944659999,-26417836.68748317,-80.84040725690251,0.5,0.5,0.0013368406287122755,0.0013368406287122758,132748274.43112898,406.2189003064016,61494668.920764685,188.1779397189776,12566301.909895392,38.45375289909542,7619991.583659972,23.317701226047223,473.84251643607917,6682.680008568193,0.07090606101572158
1460,IL,2,9,580,218970,637284,66842,136689,53534,28508,6992,187748,0,313720,0.0002886773847474893,136689,0.0002191031628220956,203531,0.00027536981678245,8855,108587,0.002364992449651434,0.0031056005428987976,194740,0.0003564897844011695,236633,0.0037474399100410447,28598,0.0006785556024092212,0.0014682480027291332,0.0006716791951955067,0.0004889041624365344,0.00033639649963824114,0.00042940212427592555,910933,0.0014682480027291332,0.0004269343883709554,0.0,0.0,5369711.427257775,17.116254708841563,6095975.313259999,19.431261358090016,7201093.6449036235,22.95388768616481,153372.21397546693,0.4888824874903319,153372.21397546693,0.4888824874903319,-9316801.628696393,-29.697824903405564,-56211598.65061567,-179.1776063069478,-22230929.026723478,-70.86232636339244,-23342312.72287721,-74.40492389033918,0.5,0.5,0.0009475911955500443,0.0009475911955500444,94095805.71811941,299.9356296000236,43589194.995302044,138.9429905498599,8907357.238170417,28.39269806888441,5401269.814635253,17.216848829004377,190.82465431176433,4516.246971822006,0.04225292715441982
1470,IL,3,9,2710,1327147,3034856,94673,576968,164859,112183,83354,982772,92,346150,0.0013747313492339778,576968,0.000924840430811103,671641,0.0009087051069054911,7837,76539,0.002093105118906639,0.0021890241000573833,1066126,0.0019516433597847448,129275,0.0020472643053612814,60419,0.0014335845493378115,0.002235297903452642,0.0014001810366105216,0.0020614177607873,0.0011454281129460355,0.0022116597211502688,3542912,0.002235297903452642,0.0016604854229368333,0.0,0.0,17719749.584657077,51.19095647741464,33373101.45231914,96.41225322062442,39423195.86765184,113.89049795652706,647388.301567772,1.870253651791917,647388.301567772,1.870253651791917,-6567072.30017215,-18.971752997752855,-30708964.58041922,-88.71577229645882,-19675188.117722407,-56.84006389635247,-49315308.49722072,-142.46802974785706,0.5,0.5,0.0019478916631947376,0.0019478916631947378,193425642.15523747,558.7913972417665,89603016.50695793,258.8560349760449,18310181.634030536,52.896668016843954,11102982.480210006,32.07563911659687,860.858335370981,8824.463382926479,0.097553618618506
1480,IL,4,9,720,336375,650330,14995,134825,33578,21364,20141,157753,52,309930,0.00029458697162149794,134825,0.00021611529770127106,149820,0.000202700846310128,6999,111010,0.0018692921688436349,0.0031748986183170688,177894,0.0003256516057628717,160249,0.002537784240339122,41342,0.0009809373283027492,0.0016347340968755298,0.0003773297721275317,0.001500015301062548,0.0003444700338336947,0.0005486115241148523,1286891,0.0016347340968755298,0.0006031376862898667,0.0,0.0,3952666.503047496,12.753416910423308,5568642.458545106,17.967419928839114,6578162.436410009,21.22467149488597,151280.70839088975,0.4881125040844376,151280.70839088975,0.4881125040844376,-9524695.854951207,-30.73176476930664,-38066763.605086826,-122.82374602357572,-17571346.387130167,-56.69456453757354,-33744244.09361457,-108.87698542772424,0.5,0.5,0.0011189358915826982,0.0011189358915826985,111110334.03416196,358.50138429375005,51471051.01280413,166.07314881684292,10517997.380877366,33.93668693213747,6377934.582021381,20.578629309913143,312.88452193678074,4640.593037137419,0.06742339167275604
1490,IL,5,9,10160,6596788,14895047,604897,4878500,986346,243366,302190,2842991,877,378160,0.006747169572201618,4878500,0.007819903429153724,5483397,0.007418830680512728,8885,42456,0.0023730048464317326,0.001214246425900995,3145181,0.0057575479952380335,72640,0.0011503637914634963,65524,0.0015547128223044203,0.003747932664400544,0.004560873647552953,0.0036963169831275514,0.0066123724146792216,0.005199889727073021,11660349,0.003747932664400544,0.005464950735681857,0.0,0.0,144667198.2699982,382.55552747513804,98454070.71857038,260.3503033598751,116302469.50380827,307.54831157131446,5473932.400407607,14.475175588130968,5473932.400407607,14.475175588130968,-3642739.277702985,-9.632799020792746,-17255456.871952444,-45.63004250040312,-22306245.556458287,-58.98626390009067,-53482121.087272055,-141.4272294459278,0.5,0.5,0.0046064417000412005,0.004606441700041201,457419660.8140913,1209.592925782979,211896318.20189527,560.335091500675,43300551.98038729,114.5032578283988,26256717.690234847,69.43282655551842,2677.5922603829463,21427.977575629364,0.12495776845633097
1500,IL,6,9,9870,5876825,12247923,516275,2882359,629522,379337,255831,2997285,364,365620,0.005548073355409242,2882359,0.0046202252799327865,3398634,0.004598224456670508,9794,34797,0.0026157804688747765,0.0009951981553155485,3253116,0.005955133108103085,51371,0.000813537146630937,83690,0.001985744400504501,0.0037435217011001463,0.0047997792124076675,0.003031882257199116,0.004475450360504748,0.005713572086248397,9948872,0.0037435217011001463,0.004662818870653411,0.0,0.0,89665376.90507491,245.24199142572866,101832776.14856277,278.5208034258596,120293688.78368232,329.0128789007229,3234157.6959529505,8.845680476869292,3234157.6959529505,8.845680476869292,-2985594.4659466455,-8.165840123479693,-12203057.199464055,-33.37633936727765,-24588336.4074229,-67.25107053066819,-68309607.37735483,-186.83225036200108,0.5,0.5,0.004203170285876779,0.00420317028587678,417374809.38756424,1141.5535511940382,193345833.15033185,528.8163479851536,39509800.687241726,108.06247111000964,23958070.629497644,65.52724311989947,2418.801147731724,20523.52715934577,0.1178550416286646
1510,IL,7,9,7450,4978570,16396230,1395397,7846617,1853442,185842,393717,-1926595,309,346460,0.007427176574523017,7846617,0.012577592945691485,9242014,0.012504098647777675,9490,99039,0.002534588181501085,0.0028325266575939478,-1532878,-0.002806076551983649,219372,0.0034740859810150067,30039,0.0007127467564434784,0.003008431944748773,0.007680852743032417,0.002836648877827797,0.00977637066887985,-0.0026835880517665014,9544703,0.003008431944748773,0.004473393693594834,0.0,0.0,243829923.63166466,703.7751071744636,-47983909.0389204,-138.4976881571333,-56682746.35006971,-163.60545618561943,8804315.06198404,25.412212266882296,8804315.06198404,25.412212266882296,-8497579.972781843,-24.526871710390356,-52111289.7152251,-150.41069593957485,-23825128.906110197,-68.76732929085665,-24518488.421655655,-70.76859788043542,0.5,0.5,0.0037409128191718036,0.003740912819171804,371472642.94376016,1072.1948939091385,172081989.68190297,496.68645639295437,35164580.50021496,101.49679761073416,21323203.069279283,61.54593046608348,1869.9469709231287,22345.361657911446,0.08368389823133912
1520,IL,8,9,1400,638035,1589096,51070,319350,61974,85490,29615,556455,42,358690,0.0007198298990602247,319350,0.0005118963124116515,370420,0.0005011643805246137,9265,76553,0.0024744952056488466,0.002189424501648739,586070,0.0010728559512375136,108070,0.001711451196908866,81292,0.0019288461441726837,0.002283429520472711,0.0010549604446664623,0.0016419079495801478,0.0008028444826771749,0.001600084523767892,2603118,0.002283429520472711,0.001220024514632168,0.0,0.0,9772705.420229966,27.245547465025414,18345836.766161487,51.14677511545202,21671690.214997776,60.41899750480297,358327.41868815606,0.9989891513233045,358327.41868815606,0.9989891513233045,-6568273.504946218,-18.311838927614982,-25671767.95363299,-71.57090510923915,-23260254.933099158,-64.84779317265371,-66352307.35954032,-184.98510513128417,0.5,0.5,0.0017517270175524393,0.0017517270175524396,173946492.84295726,484.94937924937204,80579442.80741222,224.64925926959833,16466233.964992931,45.90658776378748,9984844.000048906,27.836973431232835,584.4358557611257,7214.352226156291,0.081010163829013
1530,IL,9,9,9810,6505305,15282808,1048646,5016742,1278839,291827,292238,2899941,517,371020,0.00692281784108499,5016742,0.008041495945265863,6065388,0.008206242696564508,9011,48190,0.0024066569129089863,0.0013782394776749802,3192179,0.005843582230050019,85230,0.0013497454012449583,72503,0.0017203062046812982,0.003367693057272597,0.007535874929476739,0.00387586876127573,0.007074828003201266,0.005320815737517764,12893302,0.003367693057272597,0.006042808860203787,0.0,0.0,160021732.5830079,431.30217396099374,99925256.13385533,269.3257941185255,118040361.04701038,318.150938081533,5629047.161686104,15.171815971338752,5629047.161686104,15.171815971338752,-4134718.4330249405,-11.144192854899845,-20246181.018674374,-54.56897476867655,-22622574.981344473,-60.97400404653246,-59178533.44103666,-159.50227330342477,0.5,0.5,0.004705250958738192,0.004705250958738193,467231420.2027026,1259.3159942933064,216441544.10195687,583.3689399546032,44229359.012139015,119.21017468637544,26819930.4648077,72.2870208204617,2797.1152228849433,21198.23459651771,0.13195038530918196
1540,IL,10,9,10040,6638368,17554373,805198,4414711,930410,568909,364417,5430519,484,346230,0.007951793060114388,4414711,0.007076481231448738,5219909,0.007062341289292845,10167,67032,0.002715401268843154,0.0019171228194129334,5794936,0.010608172359343615,98132,0.0015540680008796228,79310,0.0018818184777633167,0.003235492101810836,0.00618771259732978,0.003321989039986345,0.006125964734572807,0.008992149847632247,14027656,0.003235492101810836,0.00657445578833807,0.0,0.0,137715655.14121047,397.7577192652586,181399747.34477583,523.9284502925102,214285081.65874103,618.9096313396905,4953536.862014117,14.307070045964004,4953536.862014117,14.307070045964004,-5751368.4582388,-16.611409924728648,-23311020.01319434,-67.32813451519031,-25524771.927125648,-73.72201116923908,-64734555.6350581,-186.96980514414724,0.5,0.5,0.004904973945074453,0.0049049739450744536,487063912.74589324,1406.7640376220813,225628801.47342485,651.6731694926057,46106755.08369987,133.16799550501074,27958351.486924384,80.75080578495331,3496.9345886407336,23829.673916182885,0.14674706002862856
1550,IL,11,9,2620,1331473,2802303,90187,656914,133581,91486,61655,670047,82,343240,0.0012693893167097297,656914,0.0010529884270286131,747101,0.0010107996594522957,9161,76203,0.0024467188968104784,0.0021794144618648374,731702,0.001339448948474399,120798,0.0019130182445100139,64632,0.001533547999682243,0.002418092037758768,0.001376545294111015,0.0014684504699152825,0.0012428247901257992,0.0015343573450181652,2958187,0.002418092037758768,0.0013864375947867861,0.0,0.0,19710593.359319765,57.425105929727785,22904577.018912226,66.73050057951353,27056868.759182863,78.8278427898347,737091.8989200292,2.147453382239917,737091.8989200292,2.147453382239917,-6538243.385594512,-19.048605598399114,-28695273.667650208,-83.60119353120326,-22999157.630018495,-67.00605299504281,-52754051.18906916,-153.69435726916782,0.5,0.5,0.001902264816272777,0.0019022648162727773,188894896.2558868,550.3289134596399,87504181.54854776,254.93585114948073,17881289.272964105,52.095586974024314,10842909.452754831,31.589877207653043,772.8783754605408,9001.051742221187,0.08586534080625315
1560,IL,12,9,1010,425941,970978,36183,149076,40848,33891,30792,300327,31,302890,0.00043983434338120466,149076,0.00023895868066096558,185259,0.00025064848542629824,6421,76001,0.0017149199908765508,0.0021736372389038424,331119,0.0006061442996874337,151664,0.0024018278368463613,74401,0.001765340771202478,0.0015565894200742128,0.0008748846224960468,0.0010798551662986953,0.0005608967279892131,0.0007339698305686027,1568018,0.0015565894200742128,0.000734895767070299,0.0,0.0,4887645.465812815,16.136701329898035,10365067.524655117,34.22056695386152,12244114.853686161,40.42429546596507,167271.0764626759,0.5522502441898904,167271.0764626759,0.5522502441898904,-6520911.716711528,-21.528976581305187,-36027417.55269542,-118.9455497134122,-16120247.914239578,-53.221459652809855,-60727722.52936524,-200.49431321392333,0.5,0.5,0.001145742593572256,0.0011457425935722562,113772239.54172504,375.62230361426606,52704159.304323785,174.00428969039515,10769980.379579209,35.55739832803727,6530732.783361861,21.561401113809833,304.4411578231622,5825.913698042194,0.052256379617410066
1570,IL,13,9,1670,740605,1790350,89062,429904,80985,64885,57625,482674,52,306660,0.0008109940870674101,429904,0.0006891068491968643,518966,0.0007021415525709644,6719,65511,0.0017945097988941825,0.0018736220465234617,540299,0.0009890678546891623,127469,0.002018663575634091,77600,0.0018412446586109365,0.001655484249570204,0.0013475034809161254,0.0013241127184181242,0.0009673757369055476,0.001129240211959831,2385793,0.001655484249570204,0.001118169036838831,0.0,0.0,13691760.275133807,44.64801498445773,16913060.315184675,55.152482603484884,19979170.66472108,65.15088588247923,482374.794437805,1.5729954817641851,482374.794437805,1.5729954817641851,-5620866.139570385,-18.329309787942297,-30279953.634511366,-98.74112578918465,-16868392.109605316,-55.00682224484874,-63338816.25621621,-206.5441083161032,0.5,0.5,0.0013868266432045175,0.0013868266432045177,137711885.6702086,449.07025914761823,63794025.58740781,208.02851883978286,13036170.446122466,42.510175588999104,7904911.866265751,25.777446899712228,514.8624087719837,7207.337116024261,0.07143587159635931
1580,IL,14,9,4030,1951760,3922165,140419,694805,193427,170576,77969,1145218,87,364240,0.0017766652461824496,694805,0.0011137251208554173,835224,0.0011300267765220287,10288,44530,0.0027477179358570245,0.0012735630616490321,1223187,0.0022391582104976547,64303,0.001018334841443794,86233,0.002046083126881403,0.0030862933179747255,0.002072584531834627,0.0019351555963573793,0.0015299813781362447,0.0027317273965929588,4340773,0.0030862933179747255,0.0020344254361321385,0.0,0.0,22035522.14217956,60.497260438665606,38289605.3995099,105.12191247394547,45230995.85205262,124.17910128501158,779607.5845987921,2.140367847020624,779607.5845987921,2.140367847020624,-3820689.1849470963,-10.489482717293807,-15275022.621656911,-41.9366972920517,-25828548.59705603,-70.91079671934996,-70385259.56472027,-193.23868758159531,0.5,0.5,0.0025603593770534318,0.002560359377053432,254243686.14140582,698.0114379019487,117776531.34445788,323.34870235135594,24067378.144302264,66.07560439353796,14594048.449204564,40.0671218131028,1105.0062120413188,12110.58368108939,0.09124301859759079
1590,IL,15,9,1020,333708,935455,38972,134225,40129,55137,26274,305390,23,303060,0.00042374310817306347,134225,0.00021515353854220738,173197,0.0002343290513841626,7026,67884,0.0018765033259459036,0.001941490116258318,331664,0.0006071419731623163,120694,0.0019113712478922799,107393,0.0025481544796675812,0.0015132172001475954,0.0009720586341642236,0.0012434214802518261,0.0006301566378840887,0.0009261143917529631,1838154,0.0015132172001475954,0.0008615026063625153,0.0,0.0,4569416.50199117,15.077596852079358,10382127.74107561,34.25766429444866,12264267.85787879,40.46811805543057,150607.47697954517,0.49695597234720906,150607.47697954517,0.49695597234720906,-5824470.348774954,-19.21886870182457,-28670568.7183842,-94.60360561731736,-17639131.263891492,-58.20342923477691,-87656514.1005648,-289.2381511930469,0.5,0.5,0.0011873599032550554,0.0011873599032550556,117904838.39322703,389.0478400093283,54618555.54973256,180.22357140411984,11161183.090597523,36.82829502605927,6767951.448553817,22.332051239206155,257.9649940784008,5759.836336039069,0.044786861818333974
1600,IL,16,9,1380,514192,1409699,50609,320235,60085,78736,34449,439196,20,332640,0.0006385665113217198,320235,0.0005133149071712705,370844,0.000501738036637519,6008,64016,0.0016046159952011086,0.0018308648765893655,473645,0.0008670514734142544,110531,0.0017504248380265928,98107,0.002327822032504422,0.0018641106242884627,0.0011232889895330443,0.0012146766110775014,0.0008516861788359162,0.0011454648551078928,2205114,0.0018641106242884627,0.0010334887383355647,0.0,0.0,9783891.714431621,29.41285387936394,14826580.195383752,44.572451284823686,17514439.76296794,52.65283719025956,359320.4350198893,1.0802081379866804,359320.4350198893,1.0802081379866804,-5492594.629768097,-16.51212911786946,-26256372.570398893,-78.93329897306064,-15083390.354890421,-45.344487598876924,-80077077.91815212,-240.73195622340106,0.5,0.5,0.0014487996813120137,0.001448799681312014,143865808.35428298,432.49701886208203,66644785.34035264,200.3510862805214,13618717.004332932,40.941308935584814,8258158.183478479,24.826112865195043,445.89221366059576,6783.137926887927,0.06573538950064797
1610,IL,17,9,860,300530,863855,43102,151324,32723,40296,22954,235420,9,312850,0.0003913096864208773,151324,0.0002425620716435909,194426,0.0002630510929428177,5400,83923,0.001442231420453726,0.0024002073393840496,258374,0.00047297777320975536,162423,0.0025722128042521396,94448,0.002241003550470177,0.001431480965116654,0.0009207991357547341,0.0009322544376545995,0.0005473062029096341,0.0006440244836785006,1454050,0.001431480965116654,0.0006814814562770123,0.0,0.0,5129496.312384945,16.396024652021563,8087919.921886818,25.85238907427463,9554151.018837059,30.53907949124839,169793.4501505136,0.5427311815582982,169793.4501505136,0.5427311815582982,-7200622.018152148,-23.016212300310528,-38583192.063782096,-123.32808714649863,-13556975.352265025,-43.333787285488334,-77090522.13617408,-246.41368750575063,0.5,0.5,0.0010564812106968332,0.0010564812106968334,104908584.22219557,335.33189778550604,48598135.69205434,155.3400533548165,9930923.380550234,31.743402207288586,6021942.90097195,19.248658785270738,179.44519347549496,4976.199456608599,0.03606069150567997
1620,IL,18,9,2870,1343547,2709211,115075,466500,146990,102501,60073,723295,95,334560,0.001227220432662879,466500,0.0007477677461720226,581575,0.0007868491836391182,8619,56199,0.0023019615949797525,0.0016072977880443287,783368,0.0014340283938932695,93417,0.001479398875373698,76671,0.0018192019229427722,0.0021180084212297982,0.0017905700255187481,0.0016052030064781769,0.001208720479597513,0.0016969943202611803,3180779,0.0021180084212297982,0.0014907616003681711,0.0,0.0,15343559.080962805,45.861905430902695,24521885.535574913,73.29592759318183,28967373.556644045,86.58349341416799,523437.4223204158,1.5645547056444757,523437.4223204158,1.5645547056444757,-4821893.364132986,-14.412641571416147,-22190983.13060547,-66.32885918999722,-21638438.992809672,-64.67730449787683,-62580546.14923137,-187.05328236857773,0.5,0.5,0.0018043850107989847,0.001804385010798985,179175431.5723392,535.5554506585939,83001710.4967533,248.09215236954,16961219.101510458,50.69709200594948,10284994.561554214,30.74185366318213,741.4848969189391,9320.576279292205,0.07955354633664848
1640,IN,1,9,1610,615991,1640149,70175,286942,90639,95262,46956,664260,37,339360,0.000742955925327185,286942,0.0004599484943667578,357117,0.0004831659199822052,5578,74018,0.0014897716413501637,0.0021169232134996196,711216,0.0013019474093800049,151287,0.002395857474107075,33725,0.0008002058777274979,0.0019694398301719636,0.0010380222958048997,0.001356935599065906,0.0007019173409246248,0.0014870332417337442,2334050,0.0019694398301719636,0.0010939182235984737,0.0,0.0,9421735.439653002,27.76324681651639,22263300.700398084,65.6037856565243,26299337.6694761,77.49686960595267,321963.94605673046,0.9487386434957875,321963.94605673046,0.9487386434957875,-6350769.640498859,-18.71396051537853,-35937862.11160613,-105.89893361505814,-14003853.428691538,-41.265480400434754,-27527082.193825927,-81.11469293324471,0.5,0.5,0.0015316790268852186,0.0015316790268852189,152095727.36970222,448.18401511581277,70457235.23672007,207.61797276261217,14397782.852721058,42.42628139062075,8730570.453245748,25.726574885801945,649.7231560567163,6950.589344648751,0.0934774195165101
1650,IN,2,9,1910,872196,2292728,115372,483620,185180,156764,36911,939304,43,336900,0.0010385616506570722,483620,0.0007752099408439734,598992,0.000810413732031746,5980,89848,0.0015971377582061632,0.002569663012868678,976215,0.0017870528647385624,141196,0.00223605129266905,31584,0.0007494055579583482,0.001810050999016043,0.001209607227278612,0.0013610391691070934,0.0009919388047952948,0.0020231250910928474,2990741,0.001810050999016043,0.0014016949431088122,0.0,0.0,15803067.774619048,46.90729526452671,30558603.98702942,90.70526561896533,36098467.86771896,107.14891026333915,542646.9585907813,1.6107063181679468,542646.9585907813,1.6107063181679468,-7708989.038606035,-22.88212834255279,-33540769.390035752,-99.55704775908505,-15013094.927137934,-44.56246639102978,-25779551.19376718,-76.5198907502736,0.5,0.5,0.0016058729710624275,0.0016058729710624277,159463186.02649906,473.32498078509667,73870156.66887167,219.26434155200852,15095205.92798682,44.80619153454087,9153475.935055837,27.169711887966272,769.0265762998382,6346.387652122291,0.12117548099077569
1660,IN,3,9,2090,784959,2288041,90332,365888,154736,170361,31136,1094040,46,353730,0.0010364385298784061,365888,0.0005864935586524952,456220,0.0006172485656361407,7033,88956,0.0018783728851946397,0.0025441517114765623,1125176,0.0020597399078431254,133492,0.0021140468509092103,34470,0.0008178827755453477,0.001926982007609904,0.0012150831100249443,0.0016085568585326006,0.0009025257788908267,0.0023633837454052637,3229705,0.001926982007609904,0.001513692147274955,0.0,0.0,12036347.029904744,34.026933056016574,35221552.424117446,99.57185543809528,41606746.13843113,117.62289355845174,410545.4910567467,1.1606182428879277,410545.4910567467,1.1606182428879277,-7632455.134429687,-21.577064807705558,-31710702.763638154,-89.64663094348275,-17656705.120829612,-49.9157694310056,-28135167.47875996,-79.53853922132689,0.5,0.5,0.0017203370774424294,0.0017203370774424296,170829471.79003325,482.9374714896482,79135505.56235176,223.7172576890616,16171168.527958838,45.7161352668952,9805921.341421848,27.72148627886198,792.9572648592857,6418.005258247816,0.12355198117674518
1670,IN,4,9,1310,505556,1278951,36707,273494,67935,65987,34025,405270,32,344740,0.0005793401841254232,273494,0.00043839226574827686,310201,0.00041969032990420515,7969,74523,0.002128359664739952,0.002131366270902107,439295,0.0008041705855936723,116107,0.001838729195146643,35301,0.0008376002280106272,0.0019745851173694332,0.000830012926748414,0.0013270689927522945,0.0007685137582107692,0.0011563703813095556,2111718,0.0019745851173694332,0.0009897160743347064,0.0,0.0,8183961.433132,23.739517993653187,13751317.013651798,39.88895113317804,16244245.82899218,47.12028145556704,306874.5860237938,0.8901624007187846,306874.5860237938,0.8901624007187846,-6394098.8127063215,-18.54759764665058,-27580937.927199647,-80.0050412693614,-20006580.84855555,-58.0338250523744,-28813447.843565576,-83.58022812428374,0.5,0.5,0.0014821505958520697,0.00148215059585207,147177554.16811055,426.9233456173074,68178927.40919521,197.76912284386847,13932215.601009458,40.41369032026878,8448258.396356799,24.50617391760979,561.9747159902201,6177.87898126124,0.09096564009991187
