,STATE,WEIGHTED_CHANGE_PER_FILER,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_PER_FILER,NIT_PER_FILER,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_PER_FILER,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_PER_FILER,EITC_PER_FILER,PREM_TAX_CREDIT_PER_FILER,CORP_RATE_PER_FILER,GILTI_CHANGES_PER_FILER,REPEAL_FIDII_PER_FILER,BOOK_TAX_PER_FILER,CDCTC_PER_FILER
13,IL,1506.2463311333422,0.0,308.4103976002711,145.17820062531595,156.00289102281764,7.010497442969468,6.231553282639527,-13.967983499430096,-93.13256189861131,-203.26528078819118,780.3100722607023,363.6396453253758,44.07753276671222,81.26795103862565,-75.51658404585497
23,MN,1395.9182721250427,0.0,176.52250428662472,131.4028244954198,141.20040351481512,3.7735534219194253,3.354269708372822,-11.40190088857716,-61.71852541032473,-88.04139359976553,730.4113584748571,340.38587579410824,41.258894035649476,76.07108587822873,-87.30067758628519
20,MD,1364.5849710655439,0.0,171.41185691411368,160.00743168314594,171.93781036127527,3.8594024475934066,3.430579953416362,-12.247275947995856,-76.10939186366667,-175.40107744830246,754.5190226974809,351.62051543183577,42.620668537192216,78.58185761544814,-109.64642931599292
29,NH,1351.2331335243623,0.0,242.92963490975075,89.90432125066854,96.60771362462188,5.6961776653300635,5.063269035848945,-7.448270847543844,-48.10593370371681,-209.57965346717904,770.4140448936737,359.02790441646926,43.518533868662935,80.23729682034731,-77.03190494257107
9,FL,1333.319540368928,0.0,450.17589910571814,197.92759006315092,212.68534897136828,10.146896227926945,9.019463313712844,-16.394358634795488,-127.66092680384293,-658.0743148469279,821.3934810181555,382.7853115424414,46.39821958090197,85.54671735228801,-80.6297865211695
43,TX,1223.468253123623,0.0,258.6448972903928,147.15627702390785,158.128455573936,5.856304276040012,5.2056038009244565,-20.938986172740663,-139.55951805039018,-287.3706450874352,726.7570007849173,338.6828741521945,41.05246959420538,75.69049081431616,-85.83697087664497
37,OR,1193.1032704431732,0.0,167.5392476189979,118.60353986373966,127.44678625708868,3.868332404443701,3.438517692838845,-12.311060856725033,-68.74786873621352,-209.234747701934,691.115622049088,322.0732995956914,39.03918782978077,71.97850256115831,-61.70608813478165
46,VA,1161.3644206432969,0.0,176.82147539747857,153.49386186788976,164.93857963874123,3.9096753917162026,3.4752670148588467,-13.055704886157772,-85.34888709237057,-385.1935743954917,759.0826654663236,353.74726157653924,42.878455948671416,79.05715315536294,-92.44180844026471
39,RI,1153.227140243069,0.0,159.16068032374008,105.90500149349243,113.80142704344583,3.6220885015422244,3.2196342235930886,-11.458297376667138,-83.6105769663617,-129.7662086540802,647.8387749947848,301.905448541259,36.59459982318291,67.47129342399347,-61.45672512885576
34,ND,1151.5991675713522,0.0,111.00524173480606,138.57987599957582,148.91258605217578,2.374571306704659,2.110730050404141,-11.490296560530004,-62.81773387316999,-151.6490713022413,663.9422950560618,309.410001579524,37.50424261569987,69.14844732269664,-105.4317224103552
44,UT,1151.1505080453765,0.0,229.34701040834852,156.4255643771779,168.08887400179205,5.53606803218072,4.920949361938418,-18.913214652492687,-75.60600294546092,-471.0572507424515,738.4038917683703,344.1105515037066,41.71036987923716,76.90349446484352,-48.719797411813595
16,KS,1078.6594005306974,0.0,176.65455796881466,133.24705524528693,143.1821426977864,3.7596020692942402,3.341868506039323,-15.734996850911793,-86.75487027569046,-279.086281910847,662.2372949336059,308.615438415661,37.407931929171035,68.97087449440909,-77.18121669192189
2,AZ,1073.3996249972788,0.0,195.50309775801685,112.93758415254166,121.35836893584523,4.5702974316769875,4.0624866059351,-18.791720451432383,-116.09286252690548,-214.6457315703444,645.3441027052511,300.7428828140976,36.453682765345164,67.21147759860516,-65.25404122135404
