,STATE,WEIGHTED_CHANGE_PER_FILER,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_PER_FILER,NIT_PER_FILER,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_PER_FILER,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_PER_FILER,EITC_PER_FILER,PREM_TAX_CREDIT_PER_FILER,CORP_RATE_PER_FILER,GILTI_CHANGES_PER_FILER,REPEAL_FIDII_PER_FILER,BOOK_TAX_PER_FILER,CDCTC_PER_FILER
8,DC,2386.2220044064134,0.0,242.12325814965624,299.1521517989314,332.3912797765904,7.962490519607464,7.962490519607464,-13.547231304329303,-79.94727379683589,-14.928175224702576,1029.673502616497,479.97538149444176,92.96365283681818,79.82748450118083,-77.38700748105
21,MA,2050.529981198271,0.0,289.8255029018634,195.60959736708307,217.34399707453676,10.154492194751935,10.154492194751935,-10.026311604998353,-56.49230016903143,-96.36784096996284,955.8506730042075,445.56336572816343,86.29858873050745,74.1042229316314,-71.48849818523344
32,NY,1909.8146248118571,0.0,278.31455954055616,200.9670391769222,223.2967101965802,9.400067126724789,9.400067126724789,-16.124829255999522,-94.85078204883463,-33.65903374257772,858.5308464674201,400.1983827988465,77.51210782630291,66.55930998128184,-69.72982038209042
6,CT,1798.2904273488132,0.0,298.4955244525191,145.77435155472034,161.97150172746703,9.957882942341412,9.957882942341412,-12.131117708174825,-66.31999833107947,-199.27847850354203,928.4418863512915,432.78694407935575,83.82399759010679,71.97930227846126,-67.16925202699512
4,CA,1591.6257831269168,0.0,237.16836507081808,165.80279728814335,184.22533032015932,8.263616814369662,8.263616814369662,-17.875543921862683,-88.37260647093656,-230.5781140126039,847.7414819813397,395.16899307275395,76.53799444777549,65.72284305841592,-60.44299133582549
47,WA,1584.3693259858353,0.0,208.4275685481434,121.2588025475644,134.7320028306271,6.844242625227685,6.844242625227685,-14.07203073208196,-59.15290681870665,-97.61425988379987,815.2390837576819,380.01821863091163,73.60352866114499,63.2030300459832,-54.96219685208831
30,NJ,1483.2661084683918,0.0,144.05095159816503,161.91266421883313,179.90296024314787,4.873155605265165,4.873155605265165,-13.878017549985987,-75.09611219902372,-144.682292387078,798.8177073067404,372.3635043873422,72.1209313760747,61.92993020336849,-83.92242993972259
5,CO,1437.4973904908118,0.0,182.13235891435485,124.12677546084005,137.91863940093342,6.435625416932235,6.435625416932235,-14.27871043172011,-64.30503673632121,-148.39895814254467,772.9568480342679,360.3086386813319,69.78609422880534,59.92501569647416,-55.5455254494746
28,NV,1397.034794648072,0.0,273.82083296137944,139.42399303850226,154.9155478205581,9.84171133750355,9.84171133750355,-21.17308800895834,-103.77210523078217,-158.66629343071946,705.3388317900569,328.78895495611096,63.68122917044675,54.682794613753195,-59.689325707282684
13,IL,1248.1505011644194,0.0,182.87651717001006,120.34508736045925,133.71676373384366,6.231553282639527,6.231553282639527,-17.004501651480115,-91.31829121227474,-175.27948125938227,701.796967019996,327.13793850294223,63.361453352148814,54.40820450891038,-64.35326292603293
50,WY,1243.2817975036776,0.0,303.8842760531067,149.115862944899,165.6842921609989,9.59987688814372,9.59987688814372,-15.435397850432926,-66.90145665322228,-563.9937111802499,802.2545209611668,373.96555196914056,72.4312226971809,62.196376011709695,-59.11949338690709
23,MN,1189.9991291869974,0.0,104.6716357076468,108.92602556857169,121.02891729841296,3.354269708372822,3.354269708372822,-13.880574994789587,-60.51621647375997,-75.91975245197172,656.9189534738565,306.21835417083594,59.30966017624612,50.928947325254825,-74.39536003005173
20,MD,1163.0927477755313,0.0,101.64120158726338,132.63773942155518,147.37526602395022,3.430579953416362,3.430579953416362,-14.909727241038432,-74.62674137281603,-151.2516537416521,678.6009568656073,316.3252742994735,61.2672110222138,52.609887725596636,-93.43782672145487
